istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,ID,qcs,mission,tstamp,dur_detrend,lc_n,real?,note
,,,,,,,,,,42656,Kepler-171,10,Kepler,09_02_2021_14_03_53,7.04543300000023,0,,
,,,,,,,,,,43903,Kepler-171,10,Kepler,09_02_2021_14_04_04,7.12607500000013,1,,
,,,,,,,,,,42894,Kepler-171,10,Kepler,09_02_2021_14_04_15,8.72348299999976,2,,
12514,12519,1311366,1311374,1009.9824852546,1009.98793407322,5.33174141489976,0.359815850257364,0.015977558245998,0.005448818621517,43924,Kepler-171,11,Kepler,09_02_2021_14_04_47,10.71144,0,0,simultaneous FP in multiple Lcs
,,,,,,,,,,42369,Kepler-171,11,Kepler,09_02_2021_14_05_03,7.35878400000001,1,,
21325,21329,1416425,1416429,1081.53704631904,1081.53977059652,2.35968291852782,0.171423463722615,0.01582822716886,0.002724277474044,44984,Kepler-171,11,Kepler,09_02_2021_14_05_15,9.83387800000037,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,42464,Kepler-172,7,Kepler,09_02_2021_14_05_53,7.06538999999975,0,,
,,,,,,,,,,41269,Kepler-172,7,Kepler,09_02_2021_14_06_04,6.72546799999964,1,,
,,,,,,,,,,39447,Kepler-172,7,Kepler,09_02_2021_14_06_13,6.06728999999996,2,,
,,,,,,,,,,24978,Kepler-172,8,Kepler,09_02_2021_14_06_44,5.40168700000049,0,,
,,,,,,,,,,37059,Kepler-172,8,Kepler,09_02_2021_14_06_52,6.05104300000039,1,,
,,,,,,,,,,28278,Kepler-172,8,Kepler,09_02_2021_14_07_01,3.8648060000005,2,,
,,,,,,,,,,43676,Kepler-174,7,Kepler,09_02_2021_14_07_30,24.6235819999993,0,,
,,,,,,,,,,42341,Kepler-174,7,Kepler,09_02_2021_14_07_45,20.3267240000005,1,,
,,,,,,,,,,40411,Kepler-174,7,Kepler,09_02_2021_14_07_57,21.4034529999999,2,,
,,,,,,,,,,25712,Kepler-174,8,Kepler,09_02_2021_14_08_32,10.6435009999996,0,,
,,,,,,,,,,38301,Kepler-174,8,Kepler,09_02_2021_14_08_38,18.3490540000003,1,,
20840,20843,998142,998145,796.635344765404,796.637388214294,1.12681638173184,0.088901119941594,0.008366641063741,0.002043448890618,29030,Kepler-174,8,Kepler,09_02_2021_14_08_54,17.877426,2,0,marginal detection
,,,,,,,,,,44824,Kepler-174,11,Kepler,09_02_2021_14_09_37,27.3916069999996,0,,
,,,,,,,,,,43003,Kepler-174,11,Kepler,09_02_2021_14_09_55,23.4485709999999,1,,
21814,21817,1416425,1416428,1081.53674264956,1081.53878588005,1.30952398087452,0.102712070422635,0.010473546430308,0.002043230495474,45951,Kepler-174,11,Kepler,09_02_2021_14_10_08,28.1947850000006,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,43241,Kepler-176,10,Kepler,09_02_2021_15_50_55,7.004967,0,,
,,,,,,,,,,44277,Kepler-176,10,Kepler,09_02_2021_15_51_06,6.357144,1,,
,,,,,,,,,,43321,Kepler-176,10,Kepler,09_02_2021_15_51_15,11.027849,2,,
,,,,,,,,,,44297,Kepler-176,11,Kepler,09_02_2021_15_51_54,11.444352,0,,
,,,,,,,,,,42688,Kepler-176,11,Kepler,09_02_2021_15_52_10,7.53193100000001,1,,
8734,8737,1403172,1403175,1072.51058663162,1072.51263004291,0.98676838598237,0.098835293469308,0.006426975119457,0.002043411288469,45428,Kepler-176,11,Kepler,09_02_2021_15_52_21,11.267399,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,33447,Kepler-176,12,Kepler,09_02_2021_15_53_00,7.425775,0,,
,,,,,,,,,,39248,Kepler-176,12,Kepler,09_02_2021_15_53_11,5.64266499999999,1,,
,,,,,,,,,,32211,Kepler-176,12,Kepler,09_02_2021_15_53_19,5.56913,2,,
,,,,,,,,,,45923,Kepler-176,13,Kepler,09_02_2021_15_53_52,7.87269000000001,0,,
,,,,,,,,,,41554,Kepler-176,13,Kepler,09_02_2021_15_54_04,7.56082000000001,1,,
,,,,,,,,,,34371,Kepler-176,14,Kepler,09_02_2021_15_54_41,5.42911599999999,0,,
24235,24239,1771096,1771100,1323.11430503887,1323.11702966029,2.03755786595748,0.163256852287719,0.009727095561698,0.002724621423113,43266,Kepler-176,14,Kepler,09_02_2021_15_54_50,11.084198,1,0,simultaneous FP in multiple Lcs
488,497,1792219,1792229,1337.50164774909,1337.50845893465,5.43243877644432,0.24739120650285,0.01432597650108,0.006811185565311,49074,Kepler-176,14,Kepler,09_02_2021_15_55_06,8.08773100000002,2,0,simultaneous FP in multiple Lcs
27487,27490,1873190,1873193,1392.65147012888,1392.65351345413,1.15662149709954,0.141511124891139,0.009763188349803,0.002043325257546,44041,Kepler-176,15,Kepler,09_02_2021_15_55_45,8.953732,0,0,simultaneous FP in multiple Lcs
,,,,,,,,,,35064,Kepler-176,15,Kepler,09_02_2021_15_55_59,5.51047199999999,1,,
,,,,,,,,,,50033,Kepler-176,15,Kepler,09_02_2021_15_56_07,9.39751899999999,2,,
,,,,,,,,,,7473,Kepler-176,16,Kepler,09_02_2021_15_56_42,0.789437000000021,0,,
,,,,,,,,,,51720,Kepler-176,16,Kepler,09_02_2021_15_56_43,12.457638,1,,
,,,,,,,,,,45581,Kepler-176,16,Kepler,09_02_2021_15_57_00,9.13174700000002,2,,
,,,,,,,,,,45183,Kepler-177,11,Kepler,09_02_2021_15_57_37,30.570566,0,,
,,,,,,,,,,43099,Kepler-177,11,Kepler,09_02_2021_15_58_05,15.98758,1,,
,,,,,,,,,,46311,Kepler-177,11,Kepler,09_02_2021_15_58_17,25.862968,2,,
,,,,,,,,,,46345,Kepler-177,13,Kepler,09_02_2021_15_59_00,31.902436,0,,
23027,23033,1636774,1636840,1231.62263068799,1231.66758630209,38.4308688409192,3.61859753586036,0.010174862945802,0.044955614102946,42288,Kepler-177,13,Kepler,09_02_2021_15_59_29,29.341239,1,0,simultaneous FP in multiple Lcs
,,,,,,,,,,38675,Kepler-177,13,Kepler,09_02_2021_15_59_56,19.723786,2,,
,,,,,,,,,,34352,Kepler-177,14,Kepler,09_02_2021_16_00_36,23.454664,0,,
,,,,,,,,,,43691,Kepler-177,14,Kepler,09_02_2021_16_00_51,27.815721,1,,
487,496,1792218,1792227,1337.50058815272,1337.5067181887,8.88212664944729,0.306048524934124,0.026335984854663,0.006130035973911,49500,Kepler-177,14,Kepler,09_02_2021_16_01_10,32.487478,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44416,Kepler-177,15,Kepler,09_02_2021_16_01_57,22.396566,0,,
,,,,,,,,,,35196,Kepler-177,15,Kepler,09_02_2021_16_02_11,20.983116,1,,
,,,,,,,,,,50610,Kepler-177,15,Kepler,09_02_2021_16_02_22,17.754467,2,,
,,,,,,,,,,7622,Kepler-177,16,Kepler,09_02_2021_16_03_03,1.19224600000007,0,,
,,,,,,,,,,52307,Kepler-177,16,Kepler,09_02_2021_16_03_05,30.189935,1,,
,,,,,,,,,,46003,Kepler-177,16,Kepler,09_02_2021_16_03_29,23.222176,2,,
,,,,,,,,,,32141,Kepler-177,17,Kepler,09_02_2021_16_04_07,23.922473,0,,
,,,,,,,,,,6151,Kepler-177,17,Kepler,09_02_2021_16_04_22,0.872901999999954,1,,
,,,,,,,,,,52468,Kepler-178,9,Kepler,09_02_2021_16_04_58,38.2234490000001,0,,
,,,,,,,,,,41090,Kepler-178,9,Kepler,09_02_2021_16_05_19,27.320533,1,,
,,,,,,,,,,44795,Kepler-178,9,Kepler,09_02_2021_16_05_35,34.210648,2,,
,,,,,,,,,,44564,Kepler-178,11,Kepler,09_02_2021_16_06_30,29.674209,0,,
,,,,,,,,,,42923,Kepler-178,11,Kepler,09_02_2021_16_06_47,18.833179,1,,
21580,21584,1416425,1416429,1081.5369616122,1081.53968592841,1.06132071749343,0.127227839599909,0.00712680711514,0.002724316211243,45484,Kepler-178,11,Kepler,09_02_2021_16_06_59,22.987072,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,33417,Kepler-178,12,Kepler,09_02_2021_16_07_40,12.4082239999999,0,,
,,,,,,,,,,39363,Kepler-178,12,Kepler,09_02_2021_16_07_49,26.5601740000001,1,,
,,,,,,,,,,32739,Kepler-178,12,Kepler,09_02_2021_16_08_04,18.8185139999999,2,,
,,,,,,,,,,32186,Kepler-178,17,Kepler,09_02_2021_16_08_33,10.922566,0,,
,,,,,,,,,,6151,Kepler-178,17,Kepler,09_02_2021_16_08_41,1.20015999999998,1,,
,,,,,,,,,,25159,Kepler-179,8,Kepler,09_02_2021_16_09_10,12.713913,0,,
,,,,,,,,,,37431,Kepler-179,8,Kepler,09_02_2021_16_09_19,20.7455,1,,
,,,,,,,,,,28538,Kepler-179,8,Kepler,09_02_2021_16_09_31,21.9788349999999,2,,
,,,,,,,,,,42204,Kepler-18,3,Kepler,09_02_2021_16_10_15,25.6406160000001,0,,
12828,12833,269511,269517,300.352983895413,300.35707061916,2.2781145519078,0.099302467951884,0.009508087264468,0.004086723747605,42960,Kepler-18,3,Kepler,09_02_2021_16_10_28,30.1804030000001,1,0,simultaneous FP in multiple Lcs
33373,33379,337785,337791,346.853717413411,346.857803949963,3.19008127120484,0.089144991756716,0.018792660090191,0.004086536551768,37116,Kepler-18,3,Kepler,09_02_2021_16_10_55,26.4230279999999,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44276,Kepler-18,4,Kepler,09_02_2021_16_11_49,30.637964,0,,
,,,,,,,,,,35657,Kepler-18,4,Kepler,09_02_2021_16_12_17,19.9974989999998,1,,
,,,,,,,,,,41182,Kepler-18,4,Kepler,09_02_2021_16_12_28,17.1548089999999,2,,
,,,,,,,,,,45014,Kepler-18,5,Kepler,09_02_2021_16_13_08,21.610412,0,,
24534,24538,553045,553049,493.47257255044,493.475297067263,1.1040918438069,0.07210363474334,0.007723362197756,0.002724516823946,39417,Kepler-18,5,Kepler,09_02_2021_16_13_27,27.8623499999999,1,0,simultaneous FP in multiple Lcs
,,,,,,,,,,47875,Kepler-18,5,Kepler,09_02_2021_16_13_52,32.6432219999999,2,,
,,,,,,,,,,38626,Kepler-18,6,Kepler,09_02_2021_16_14_47,27.0881380000001,0,,
,,,,,,,,,,44111,Kepler-18,6,Kepler,09_02_2021_16_15_09,22.3304719999999,1,,
13874,13878,722571,722575,608.942950916215,608.945675291536,1.02059347195909,0.076197580352068,0.005627956813458,0.002724375321122,42862,Kepler-18,6,Kepler,09_02_2021_16_15_29,27.255942,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,42906,Kepler-18,7,Kepler,09_02_2021_16_16_11,29.6429900000001,0,,
,,,,,,,,,,41698,Kepler-18,7,Kepler,09_02_2021_16_16_38,19.69029,1,,
,,,,,,,,,,39755,Kepler-18,7,Kepler,09_02_2021_16_16_54,23.1421710000002,2,,
,,,,,,,,,,31792,Kepler-181,17,Kepler,10_02_2021_12_58_49,22.179956,0,,
,,,,,,,,,,6036,Kepler-181,17,Kepler,10_02_2021_12_59_07,0.928288000000002,1,,
26843,26846,2145426,2145429,1578.07440303037,1578.07644658698,1.27913479169087,0.190661642680574,0.008597869397589,0.00204355661117,31993,Kepler-182,17,Kepler,10_02_2021_12_59_26,12.812303,0,1,simultaneous FP in multiple Lcs
,,,,,,,,,,6151,Kepler-182,17,Kepler,10_02_2021_12_59_36,0.981138999999999,1,,
,,,,,,,,,,32058,Kepler-183,17,Kepler,10_02_2021_12_59_55,6.178651,0,,
,,,,,,,,,,6015,Kepler-183,17,Kepler,10_02_2021_13_00_04,0.776620999999999,1,,
,,,,,,,,,,43641,Kepler-184,7,Kepler,10_02_2021_13_00_31,27.169393,0,,
,,,,,,,,,,42109,Kepler-184,7,Kepler,10_02_2021_13_00_46,25.571888,1,,
,,,,,,,,,,40179,Kepler-184,7,Kepler,10_02_2021_13_00_58,15.754558,2,,
,,,,,,,,,,25497,Kepler-184,8,Kepler,10_02_2021_13_01_30,9.888205,0,,
,,,,,,,,,,38055,Kepler-184,8,Kepler,10_02_2021_13_01_37,17.46479,1,,
,,,,,,,,,,29009,Kepler-184,8,Kepler,10_02_2021_13_01_52,19.364437,2,,
,,,,,,,,,,52493,Kepler-184,9,Kepler,10_02_2021_13_02_35,27.397306,0,,
,,,,,,,,,,41328,Kepler-184,9,Kepler,10_02_2021_13_02_49,25.257402,1,,
36992,36996,1150541,1150547,900.440954338039,900.44504107727,2.52348723551769,0.13725197828912,0.01273630620483,0.004086739230843,45035,Kepler-184,9,Kepler,10_02_2021_13_02_59,33.683805,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,43387,Kepler-184,10,Kepler,10_02_2021_13_03_50,31.483729,0,,
,,,,,,,,,,44457,Kepler-184,10,Kepler,10_02_2021_13_04_08,24.260924,1,,
5390,5395,1258379,1258386,973.892477808156,973.897245552042,7.90402964488102,0.177578281258595,0.026623806199385,0.004767743885168,43483,Kepler-184,10,Kepler,10_02_2021_13_04_23,31.8047299999999,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,33446,Kepler-184,12,Kepler,10_02_2021_13_05_10,11.905295,0,,
,,,,,,,,,,39393,Kepler-184,12,Kepler,10_02_2021_13_05_20,19.405825,1,,
,,,,,,,,,,32749,Kepler-184,12,Kepler,10_02_2021_13_05_32,19.110507,2,,
,,,,,,,,,,46245,Kepler-184,13,Kepler,10_02_2021_13_06_06,25.780398,0,,
,,,,,,,,,,41709,Kepler-184,13,Kepler,10_02_2021_13_06_18,25.7974370000001,1,,
,,,,,,,,,,38530,Kepler-184,13,Kepler,10_02_2021_13_06_36,18.116543,2,,
,,,,,,,,,,34417,Kepler-184,14,Kepler,10_02_2021_13_07_21,24.675175,0,,
24626,24630,1771096,1771100,1323.11433348519,1323.1170580973,3.02163592810846,0.155930974722506,0.015417462965225,0.002724612109887,43569,Kepler-184,14,Kepler,10_02_2021_13_07_41,33.330159,1,0,simultaneous FP in multiple Lcs
489,497,1792220,1792228,1337.50230637767,1337.50775524647,7.77389775444805,0.14758140223571,0.028660819488396,0.005448868803796,49367,Kepler-184,14,Kepler,10_02_2021_13_08_01,30.617486,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44284,Kepler-184,15,Kepler,10_02_2021_13_08_47,25.67893,0,,
,,,,,,,,,,35094,Kepler-184,15,Kepler,10_02_2021_13_09_05,11.680908,1,,
,,,,,,,,,,50478,Kepler-184,15,Kepler,10_02_2021_13_09_14,32.0984599999999,2,,
,,,,,,,,,,7425,Kepler-184,16,Kepler,10_02_2021_13_10_01,1.18953800000008,0,,
,,,,,,,,,,52171,Kepler-184,16,Kepler,10_02_2021_13_10_03,31.718333,1,,
,,,,,,,,,,45871,Kepler-184,16,Kepler,10_02_2021_13_10_24,26.047877,2,,
,,,,,,,,,,32009,Kepler-184,17,Kepler,10_02_2021_13_10_53,22.3061269999999,0,,
,,,,,,,,,,6151,Kepler-184,17,Kepler,10_02_2021_13_11_06,1.04020400000002,1,,
,,,,,,,,,,43149,Kepler-186,7,Kepler,10_02_2021_13_11_31,20.16125,0,,
,,,,,,,,,,41814,Kepler-186,7,Kepler,10_02_2021_13_11_49,26.361747,1,,
,,,,,,,,,,40010,Kepler-186,7,Kepler,10_02_2021_13_12_10,24.934361,2,,
,,,,,,,,,,25337,Kepler-186,8,Kepler,10_02_2021_13_12_47,11.768118,0,,
,,,,,,,,,,37996,Kepler-186,8,Kepler,10_02_2021_13_12_53,28.3650250000001,1,,
,,,,,,,,,,28724,Kepler-186,8,Kepler,10_02_2021_13_13_14,21.3089729999999,2,,
,,,,,,,,,,52175,Kepler-186,9,Kepler,10_02_2021_13_13_56,18.947685,0,,
,,,,,,,,,,40947,Kepler-186,9,Kepler,10_02_2021_13_14_10,17.613636,1,,
8855,8858,1121970,1121973,880.97944330785,880.98148679726,3.23757800967525,0.115520809385768,0.02536088315155,0.002043489410426,44730,Kepler-186,9,Kepler,10_02_2021_13_14_25,30.335699,2,0,simultaneous FP in multiple Lcs
36798,36802,1150541,1150547,900.440543826182,900.444630587532,2.58995534833263,0.183163806163578,0.014413993639451,0.004086761349754,44730,Kepler-186,9,Kepler,10_02_2021_13_14_25,30.335699,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,33323,Kepler-186,12,Kepler,10_02_2021_13_15_14,20.496218,0,,
24057,24060,1507270,1507273,1143.41191898784,1143.4139623748,6.62285538323073,0.132816653499311,0.051965890836044,0.002043386957666,39208,Kepler-186,12,Kepler,10_02_2021_13_15_32,27.0272909999999,1,0,simultaneous FP in multiple Lcs
,,,,,,,,,,32313,Kepler-186,12,Kepler,10_02_2021_13_15_56,19.7228929999999,2,,
,,,,,,,,,,45810,Kepler-186,13,Kepler,10_02_2021_13_16_33,28.570293,0,,
,,,,,,,,,,41494,Kepler-186,13,Kepler,10_02_2021_13_16_59,20.2856029999998,1,,
,,,,,,,,,,38347,Kepler-186,13,Kepler,10_02_2021_13_17_14,19.619052,2,,
14925,14928,1714707,1714710,1284.70567265994,1284.70771623118,1.70827239626911,0.119519414726773,0.017848806980312,0.002043571243121,34161,Kepler-186,14,Kepler,10_02_2021_13_17_57,23.5492769999998,0,0.5,marginal detection
,,,,,,,,,,43276,Kepler-186,14,Kepler,10_02_2021_13_18_12,30.3265240000001,1,,
488,498,1792219,1792229,1337.50171032931,1337.50852154561,14.9211002255685,0.197813741542511,0.065703353939078,0.006811216298956,48961,Kepler-186,14,Kepler,10_02_2021_13_18_39,32.5938679999999,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44043,Kepler-186,15,Kepler,10_02_2021_13_19_31,16.722303,0,,
,,,,,,,,,,34957,Kepler-186,15,Kepler,10_02_2021_13_19_43,18.3006790000002,1,,
,,,,,,,,,,50086,Kepler-186,15,Kepler,10_02_2021_13_19_54,33.093036,2,,
,,,,,,,,,,7511,Kepler-186,16,Kepler,10_02_2021_13_20_46,1.08498899999995,0,,
41725,41728,2057276,2057279,1518.03195707018,1518.03400026086,6.52817544617438,0.140991384974967,0.058098373281159,0.00204319068871,51658,Kepler-186,16,Kepler,10_02_2021_13_20_47,30.590068,1,0,simultaneous FP in multiple Lcs
,,,,,,,,,,45576,Kepler-186,16,Kepler,10_02_2021_13_21_16,17.8223230000001,2,,
,,,,,,,,,,31951,Kepler-186,17,Kepler,10_02_2021_13_21_45,19.9908149999999,0,,
,,,,,,,,,,5930,Kepler-186,17,Kepler,10_02_2021_13_22_03,1.02715399999988,1,,
,,,,,,,,,,7412,Kepler-189,16,Kepler,10_02_2021_13_22_27,1.21393699999999,0,,
38884,38887,2054148,2054151,1515.90172308569,1515.90376649943,1.33589192308179,0.124738166420751,0.010729514121539,0.002043413740466,51915,Kepler-189,16,Kepler,10_02_2021_13_22_29,36.5983449999999,1,0,simultaneous FP in multiple Lcs
,,,,,,,,,,45835,Kepler-189,16,Kepler,10_02_2021_13_22_54,28.2344350000001,2,,
,,,,,,,,,,42475,Kepler-19,3,Kepler,10_02_2021_13_23_33,12.5473179999999,0,,
12875,12881,269510,269516,300.351631055491,300.355717541926,1.90349273261072,0.040124393114929,0.007663197027602,0.004086486434971,43359,Kepler-19,3,Kepler,10_02_2021_13_23_45,32.6925760000001,1,0,simultaneous FP in multiple Lcs
41459,41463,298578,298582,320.149401597795,320.152125861481,0.351151100222643,0.03921064485739,0.002469309632843,0.002724263686105,43359,Kepler-19,3,Kepler,10_02_2021_13_23_45,32.6925760000001,1,0,simultaneous FP in multiple Lcs
33723,33728,337785,337790,346.852882983105,346.85628845598,1.29882695535383,0.039227209927884,0.00726423264582,0.003405472874874,37593,Kepler-19,3,Kepler,10_02_2021_13_24_07,30.7136109999999,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44801,Kepler-19,4,Kepler,10_02_2021_13_24_54,22.890124,0,,
,,,,,,,,,,35930,Kepler-19,4,Kepler,10_02_2021_13_25_12,20.62617,1,,
,,,,,,,,,,41707,Kepler-19,4,Kepler,10_02_2021_13_25_24,29.4334159999998,2,,
19291,19295,499196,499200,456.793956467089,456.796681092295,0.432665190655462,0.035391179118152,0.003115196978837,0.002724625206611,45538,Kepler-19,5,Kepler,10_02_2021_13_26_05,34.74613,0,0.5,marginal detection
24758,24763,553045,553050,493.473389578256,493.476795246126,0.919256838787889,0.033148287328525,0.007946669125559,0.003405667870538,39817,Kepler-19,5,Kepler,10_02_2021_13_26_28,27.124282,1,,simultaneous FP in multiple Lcs
,,,,,,,,,,48322,Kepler-19,5,Kepler,10_02_2021_13_26_48,34.0596309999999,2,,
,,,,,,,,,,39012,Kepler-19,6,Kepler,10_02_2021_13_27_33,18.358068,0,,
,,,,,,,,,,44648,Kepler-19,6,Kepler,10_02_2021_13_27_42,30.7117479999999,1,,
11521,11524,720043,720046,607.22128679102,607.223330145614,0.646831620359328,0.027495779287663,0.005656757776101,0.002043354594207,43174,Kepler-19,6,Kepler,10_02_2021_13_28_01,32.3850360000001,2,0,cosmic?
14048,14054,722570,722576,608.942437845086,608.946524448926,0.724927276271418,0.046020860107772,0.003395119366307,0.004086603839824,43174,Kepler-19,6,Kepler,10_02_2021_13_28_01,32.3850360000001,2,0,simultaneous FP in multiple Lcs
39496,39499,748502,748505,626.604716819762,626.606760146649,0.288692546106408,0.034733126462452,0.001989373477312,0.00204332688736,43174,Kepler-19,6,Kepler,10_02_2021_13_28_01,32.3850360000001,2,0,marginal detection
,,,,,,,,,,43431,Kepler-19,7,Kepler,10_02_2021_13_28_43,24.1014049999999,0,,
,,,,,,,,,,42082,Kepler-19,7,Kepler,10_02_2021_13_28_56,19.733393,1,,
,,,,,,,,,,40154,Kepler-19,7,Kepler,10_02_2021_13_29_08,26.7085540000003,2,,
,,,,,,,,,,25479,Kepler-19,8,Kepler,10_02_2021_13_29_42,10.8235760000002,0,,
,,,,,,,,,,38038,Kepler-19,8,Kepler,10_02_2021_13_29_48,14.9953729999997,1,,
,,,,,,,,,,28978,Kepler-19,8,Kepler,10_02_2021_13_30_01,18.2142370000001,2,,
,,,,,,,,,,52457,Kepler-19,9,Kepler,10_02_2021_13_30_34,28.657815,0,,
,,,,,,,,,,41091,Kepler-19,9,Kepler,10_02_2021_13_30_50,20.312508,1,,
36956,36960,1150541,1150547,900.441415280082,900.445502029324,1.24501758525595,0.041688003103527,0.006743357580058,0.00408674924256,44999,Kepler-19,9,Kepler,10_02_2021_13_31_02,32.7283639999996,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,43269,Kepler-19,10,Kepler,10_02_2021_13_31_50,27.5676709999998,0,,
,,,,,,,,,,44388,Kepler-19,10,Kepler,10_02_2021_13_32_05,22.9791489999998,1,,
5381,5388,1258379,1258388,973.892820354653,973.898950343362,4.69658813408917,0.065829199416727,0.012438548177755,0.00612998870929,43238,Kepler-19,10,Kepler,10_02_2021_13_32_23,32.3968460000001,2,0,simultaneous FP in multiple Lcs
12644,12649,1311366,1311371,1009.98218999624,1009.98559545235,0.898134280994166,0.035911150351624,0.006702184478667,0.003405456111068,44569,Kepler-19,11,Kepler,10_02_2021_13_33_12,32.2202440000001,0,0,simultaneous FP in multiple Lcs
,,,,,,,,,,42926,Kepler-19,11,Kepler,10_02_2021_13_33_32,24.931583,1,,
,,,,,,,,,,45488,Kepler-19,11,Kepler,10_02_2021_13_33_45,26.0576550000001,2,,
,,,,,,,,,,33419,Kepler-19,12,Kepler,10_02_2021_13_34_27,11.3545520000002,0,,
,,,,,,,,,,39366,Kepler-19,12,Kepler,10_02_2021_13_34_36,21.2864010000003,1,,
,,,,,,,,,,32328,Kepler-19,12,Kepler,10_02_2021_13_34_50,11.1038680000001,2,,
,,,,,,,,,,46012,Kepler-19,13,Kepler,10_02_2021_13_35_20,31.8602339999998,0,,
,,,,,,,,,,41672,Kepler-19,13,Kepler,10_02_2021_13_35_41,26.6570900000002,1,,
,,,,,,,,,,38711,Kepler-19,13,Kepler,10_02_2021_13_36_01,20.3082939999999,2,,
,,,,,,,,,,25428,Kepler-192,8,Kepler,10_02_2021_13_52_45,9.757555,0,,
,,,,,,,,,,38184,Kepler-192,8,Kepler,10_02_2021_13_52_52,23.139496,1,,
,,,,,,,,,,28927,Kepler-192,8,Kepler,10_02_2021_13_53_02,24.274775,2,,
,,,,,,,,,,52355,Kepler-192,9,Kepler,10_02_2021_13_53_41,32.451097,0,,
37424,37427,1108295,1108298,871.665332888711,871.667376363686,0.872235224927138,0.08207204857941,0.006192094877061,0.002043474974926,41016,Kepler-192,9,Kepler,10_02_2021_13_54_00,20.662949,1,0,simultaneous FP in multiple Lcs
36875,36879,1150541,1150547,900.440885201773,900.44497191679,4.31853764109339,0.109694586913126,0.025869112224521,0.004086715016456,44918,Kepler-192,9,Kepler,10_02_2021_13_54_13,26.066537,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44487,Kepler-192,11,Kepler,10_02_2021_13_55_05,28.761735,0,,
,,,,,,,,,,42863,Kepler-192,11,Kepler,10_02_2021_13_55_22,21.374131,1,,
,,,,,,,,,,45618,Kepler-192,11,Kepler,10_02_2021_13_55_37,18.44577,2,,
,,,,,,,,,,43850,Kepler-196,7,Kepler,10_02_2021_13_56_13,31.473812,0,,
,,,,,,,,,,42515,Kepler-196,7,Kepler,10_02_2021_13_56_36,20.308302,1,,
,,,,,,,,,,40401,Kepler-196,7,Kepler,10_02_2021_13_56_49,20.210693,2,,
,,,,,,,,,,25890,Kepler-196,8,Kepler,10_02_2021_13_57_26,18.671796,0,,
,,,,,,,,,,38277,Kepler-196,8,Kepler,10_02_2021_13_57_40,28.097318,1,,
,,,,,,,,,,29203,Kepler-196,8,Kepler,10_02_2021_13_57_56,23.011117,2,,
,,,,,,,,,,43794,Kepler-196,10,Kepler,10_02_2021_13_58_33,23.245752,0,,
,,,,,,,,,,44666,Kepler-196,10,Kepler,10_02_2021_13_58_45,24.071093,1,,
5586,5589,1258383,1258387,973.894993941263,973.897718387707,1.74147504735537,0.144812401077637,0.008505898517891,0.002724446443608,43873,Kepler-196,10,Kepler,10_02_2021_13_59_01,34.829936,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,44820,Kepler-196,11,Kepler,10_02_2021_13_59_55,31.188118,0,,
,,,,,,,,,,43373,Kepler-196,11,Kepler,10_02_2021_14_00_18,22.3852459999999,1,,
,,,,,,,,,,45943,Kepler-196,11,Kepler,10_02_2021_14_00_31,24.663372,2,,
,,,,,,,,,,42685,Kepler-197,7,Kepler,10_02_2021_14_01_10,7.30956600000002,0,,
,,,,,,,,,,41575,Kepler-197,7,Kepler,10_02_2021_14_01_21,7.56304,1,,
,,,,,,,,,,39646,Kepler-197,7,Kepler,10_02_2021_14_01_32,8.23708099999999,2,,
,,,,,,,,,,25215,Kepler-197,8,Kepler,10_02_2021_14_02_10,6.06591900000001,0,,
,,,,,,,,,,37294,Kepler-197,8,Kepler,10_02_2021_14_02_19,7.22200499999997,1,,
2292,2295,979356,979359,783.839751204338,783.841794607826,0.435483807193358,0.02842587708652,0.003191367913868,0.002043403488642,28713,Kepler-197,8,Kepler,10_02_2021_14_02_30,8.45992000000001,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,51719,Kepler-197,9,Kepler,10_02_2021_14_03_04,7.42521399999998,0,,
,,,,,,,,,,40595,Kepler-197,9,Kepler,10_02_2021_14_03_15,5.76269400000001,1,,
36461,36465,1150541,1150547,900.440187638487,900.444274362933,0.755502141893901,0.05420400466252,0.003829447253759,0.004086724446097,44279,Kepler-197,9,Kepler,10_02_2021_14_03_24,13.35295,2,0,simultaneous FP in multiple Lcs
,,,,,,,,,,42853,Kepler-197,10,Kepler,10_02_2021_14_04_05,8.99553100000003,0,,
,,,,,,,,,,43666,Kepler-197,10,Kepler,10_02_2021_14_04_19,7.98134000000005,1,,
