istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,ID,qcs,mission,tstamp,dur_detrend,lc_n,real?,note
78126,78136,3576762,3576772,2055.41436721246,2055.41668203553,0.199770823886301,0.018164114187909,0.001706670318575,0.002314823066627,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,
78142,78145,3576778,3576781,2055.41807092937,2055.41876537629,0.082813287173778,0.010671510165716,0.001570373682965,0.000694446920079,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,
80025,80032,3578661,3578668,2055.8539520575,2055.85557243272,0.144990700243255,0.014959214194884,0.001337978494316,0.001620375216135,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
80236,80307,3578872,3578943,2055.90279480559,2055.91923004238,2.91258367396993,0.046487300152626,0.004561843470047,0.016435236790585,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
81370,81375,3580006,3580011,2056.16529559891,2056.16645300998,0.12730606414003,0.013485819118934,0.001526544822433,0.001157411067197,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
81657,81661,3580293,3580297,2056.23173097391,2056.23265690267,0.116836866773059,0.011097924266392,0.001956519728448,0.000925928760353,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
81823,81837,3580459,3580473,2056.27015700749,2056.27339775745,1.35255794678086,0.017834034055583,0.012134307995721,0.003240749967063,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
81939,81944,3580575,3580580,2056.29700893365,2056.29816634425,0.126552633601799,0.013412675365597,0.001660287335259,0.001157410602445,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,gradual like a spot
81951,81963,3580587,3580599,2056.29978671946,2056.30256450482,0.319200666700171,0.020556882174344,0.002033572891236,0.002777785351554,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,gradual like a spot
81974,81991,3580610,3580627,2056.30511080786,2056.30904600382,0.391498446071083,0.023503173053585,0.001848960706871,0.003935195954,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,gradual like a spot
82237,82240,3580873,3580876,2056.36599060331,2056.36668504929,0.079607197055628,0.010015436498167,0.00167154433639,0.000694445988302,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
82900,82903,3581536,3581539,2056.51946322644,2056.52015767243,0.078034259549315,0.010659706596992,0.001479497275574,0.000694445989211,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
83625,83645,3582261,3582281,2056.68728771208,2056.69191735309,0.596683985833496,0.025664226910146,0.003081334393277,0.004629641012798,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
83730,83733,3582366,3582369,2056.71159332541,2056.7122877714,0.073204754463814,0.010780498463848,0.00138693478451,0.000694445989211,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
83739,83744,3582375,3582380,2056.71367666338,2056.71483407351,0.105867117232817,0.013566046784084,0.001389063384187,0.001157410134965,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,tail of previous
84235,84359,3582871,3582995,2056.82849174176,2056.85719550914,12.1368897843956,0.060364450631737,0.016317814758641,0.028703767383377,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
84377,84386,3583013,3583022,2056.86136218507,2056.86344552304,0.179027080758925,0.015935177245544,0.001689479747859,0.002083337966724,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,gradual like a spot
84583,85374,3583219,3584010,2056.9090474746,2057.09214970726,99.110454014792,0.100362207377731,0.029928577324094,0.183102232664169,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
85547,85561,3584183,3584197,2057.13219608253,2057.1354368297,0.480936122317119,0.021911016270822,0.002995748105165,0.003240747172185,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
85571,85602,3584207,3584238,2057.13775164904,2057.14492758891,0.653662682513981,0.032070928185052,0.001988061164635,0.007175939867466,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,tail of previous
85855,85860,3584491,3584496,2057.20349251612,2057.20464992579,0.112947479333311,0.012723288671206,0.001806258460747,0.001157409671578,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,gradual like a spot
85865,85896,3584501,3584532,2057.20580733546,2057.21298327486,0.883660922983005,0.029682754819216,0.003432533997714,0.007175939401805,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,gradual like a spot
85910,85916,3584546,3584552,2057.21622402203,2057.21761291354,0.151474273869432,0.012756345527438,0.002389958863195,0.001388891511851,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,gradual like a spot
86396,86406,3585032,3585042,2057.32872422845,2057.33103904733,0.252996595271358,0.017571030770354,0.002578821954556,0.002314818877039,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
88424,88558,3587060,3587194,2057.79816941841,2057.82918797998,14.1060811033783,0.046062041033799,0.028417478158551,0.031018561578094,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
88569,88573,3587205,3587209,2057.83173427977,2057.83266020713,0.093440132055599,0.011407359880066,0.00153665229045,0.000925927364733,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,tail of previous
88585,88588,3587221,3587224,2057.83543798876,2057.83613243428,0.078370514310026,0.010020438804037,0.001399264218223,0.00069444552264,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,tail of previous
88592,88600,3587228,3587236,2057.83705836118,2057.83891021545,0.180696981478818,0.015514292825561,0.001755800114662,0.001851854262895,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,tail of previous
89621,89629,3588257,3588265,2058.0752531109,2058.0771049647,0.188035255728912,0.016259290035982,0.001597156218088,0.001851853797689,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
89641,89644,3588277,3588280,2058.07988274586,2058.08057719138,0.071409196516875,0.010623740647764,0.001388334493596,0.00069444552264,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,tail of previous
89880,89886,3588516,3588522,2058.13520688492,2058.1365957755,0.189464322922721,0.01416552488027,0.003279143812186,0.001388890581438,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,
90323,90387,3588959,3589023,2058.2377532958,2058.25256812664,3.47619607539413,0.041257974115344,0.006933622275739,0.014814830841715,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
90412,90416,3589048,3589052,2058.25835516988,2058.25928109677,0.102622546679901,0.012188622356525,0.001638220328825,0.000925926898617,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
92360,92384,3590996,3591020,2058.70928151872,2058.71483707918,0.742993934558844,0.026442719218926,0.003538909172877,0.00555556046038,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
92905,92991,3591541,3591627,2058.8354390257,2058.8553464482,7.43733627392636,0.047730559495323,0.013513634822335,0.019907422497909,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
94042,94046,3592679,3592683,2059.0988651401,2059.09979106699,0.108589387228546,0.012938858527294,0.001562937919413,0.000925926896343,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
94086,94094,3592723,3592731,2059.10905033225,2059.11090218559,0.293878504737302,0.016913324737292,0.003704862800855,0.001851853331573,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
94598,94601,3593235,3593238,2059.22756892871,2059.22826337376,0.077402645861438,0.009972536554009,0.001627207846611,0.000694445056979,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
95136,95142,3593773,3593779,2059.35210604557,2059.35349493522,0.154572246811595,0.013290969366488,0.001676739670573,0.001388889648297,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
95148,95159,3593785,3593796,2059.35488382534,2059.35743012326,0.281843220609924,0.016170639100335,0.002234308059061,0.002546297924255,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
95285,95293,3593922,3593930,2059.38659680822,2059.38844866109,0.212155901867968,0.015264952703175,0.001914225387213,0.001851852865912,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
95744,95747,3594381,3594384,2059.49284687548,2059.49354132007,0.080806664071478,0.009886083560633,0.001759025617186,0.000694444591318,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,
95979,96056,3594616,3594693,2059.54724505784,2059.5650691433,8.21306803275332,0.041635943949626,0.014134392537005,0.017824085463872,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
96061,96071,3594698,3594708,2059.56622655157,2059.56854136812,0.249741866726847,0.017423439963889,0.002238166038229,0.002314816548278,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,tail of previous
96541,96550,3595178,3595187,2059.67733773516,2059.67942106987,0.247449578251886,0.018939729036964,0.002308992485706,0.002083334707095,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
97531,97534,3596168,3596171,2059.90650456269,2059.90719900775,0.074634800246898,0.01033029449913,0.001488776147602,0.000694445058798,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,
99169,99174,3597806,3597811,2060.28567157294,2060.28682898168,0.113611887262866,0.013827094893162,0.001382373148585,0.001157408738891,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,
99698,99707,3598335,3598344,2060.40812542216,2060.41020875826,0.401653153969912,0.018857367621013,0.002667081969894,0.002083336103624,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
100102,100152,3598740,3598790,2060.50187554916,2060.51344964028,1.63098061962222,0.039308606427447,0.003096244415583,0.011574091122384,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,1,
100157,100161,3598795,3598799,2060.51460704902,2060.51553297638,0.160265798444416,0.011712482228851,0.002778062336271,0.000925927364733,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,tail of previous
100165,100171,3598803,3598809,2060.51645890375,2060.51784779479,0.142086294350121,0.014093820457555,0.001648970640207,0.0013888910471,100736,AU Mic,27,TESS,11_02_2021_08_59_15,66.382899,0,0,tail of previous
