flare_phase,null_hypothesis_cum_dist,observed_cum_dist
0.737416138854788,0.7401311612780521,0.7342281879194631
0.738,0.7407242982494261,0.7355704697986577
0.73867919116777,0.741412670825637,0.7369127516778523
0.7437729312121899,0.7465075543956167,0.738255033557047
0.7446882931399811,0.7474093177660045,0.7395973154362416
0.748,0.7506989688892622,0.7409395973154362
0.748576674645234,0.7512711440579342,0.7422818791946308
0.7492543082612109,0.7519541179347436,0.7436241610738255
0.749890594967879,0.7525821115320165,0.7449664429530202
0.75,0.752692390449953,0.7463087248322148
0.7502999934794499,0.7529903073980604,0.7476510067114094
0.7509999999999999,0.7536825358153576,0.748993288590604
0.754129694027697,0.7567623965038992,0.7503355704697987
0.75541005047922,0.7580437814568681,0.7516778523489933
0.7559999999999999,0.7586262021005564,0.7530201342281879
0.757329611577994,0.7599513835798966,0.7543624161073825
0.757649293279082,0.7602672955556757,0.7557046979865771
0.7584401070785829,0.761058315240257,0.7570469798657719
0.76,0.7626205257931202,0.7583892617449665
0.7609999999999999,0.7636142312729751,0.7597315436241611
0.763208467020245,0.7658194309157206,0.7610738255033557
0.764,0.7666121920896608,0.7624161073825504
0.764661741916768,0.7672659525851816,0.763758389261745
0.769,0.7715612686151399,0.7651006711409396
0.769,0.7715612686151399,0.7664429530201342
0.7693297229125501,0.7718916922280057,0.7677852348993288
0.770838397780719,0.7733928048383438,0.7691275167785235
0.772,0.7745438748749828,0.7704697986577181
0.772,0.7745438748749828,0.7718120805369127
0.7724331400154201,0.7749746756821231,0.7731543624161074
0.773,0.7755384278505093,0.774496644295302
0.773563916019669,0.7760925968142255,0.7758389261744967
0.7759999999999999,0.7784996577303687,0.7771812080536913
0.777,0.7794924318246671,0.7785234899328859
0.7778200737811941,0.780313051436123,0.7798657718120805
0.779412843422215,0.7818907644706524,0.7812080536912752
0.78,0.7824768076925548,0.7825503355704698
0.78,0.7824768076925548,0.7838926174496644
0.780732641543503,0.7831973330528903,0.785234899328859
0.7829999999999999,0.7854361792060989,0.7865771812080536
0.7833225711493559,0.7857443870583706,0.7879194630872484
0.784051753878625,0.786445271922945,0.789261744966443
0.7849945779651691,0.7873724832843423,0.7906040268456376
0.785,0.7873809671947222,0.7919463087248322
0.7859999999999999,0.7883788530705916,0.7932885906040269
0.787971818648293,0.7903492787691164,0.7946308724832215
0.789228938802665,0.7916044177428609,0.7959731543624161
0.794850114127628,0.7972138486066355,0.7973154362416107
0.7953351272707091,0.7976946120309608,0.7986577181208053
0.7979999999999999,0.800346860341452,0.8
0.7979999999999999,0.800346860341452,0.8013422818791947
0.7979999999999999,0.800346860341452,0.8026845637583893
0.799,0.8013455213443665,0.8040268456375839
0.800749604566006,0.8030997540309136,0.8053691275167785
0.803710508965757,0.8060669560405044,0.8067114093959732
0.8038787924296551,0.8062344591130922,0.8080536912751678
0.804,0.8063562355655841,0.8093959731543624
0.806258644252473,0.8086040112452633,0.810738255033557
0.81,0.8123026290871154,0.8120805369127517
0.8117325984517241,0.8140065135281364,0.8134228187919463
0.812703673848456,0.814956042844815,0.8147651006711409
0.8143541427041049,0.816572694149551,0.8161073825503355
0.817181292998758,0.8193576230347213,0.8174496644295302
0.818,0.8201580212522809,0.8187919463087249
0.821,0.8230415227274307,0.8201342281879195
0.821459880014338,0.8234865298108555,0.8214765100671141
0.8240000000000001,0.8259648954123258,0.8228187919463087
0.8246297519385749,0.826580989532656,0.8241610738255034
0.825,0.8269442797626548,0.825503355704698
0.826026067008425,0.827954204689043,0.8268456375838926
0.82654096173362,0.8284691543639136,0.8281879194630872
0.8267768972738541,0.8287061716515273,0.8295302013422818
0.828415023905115,0.8303430761980798,0.8308724832214766
0.8285291615527991,0.8304543854850083,0.8322147651006712
0.8328170160279019,0.834723962998362,0.8335570469798658
0.8335064257594329,0.83540698012645,0.8348993288590604
0.833725354932548,0.8356186276031047,0.836241610738255
0.8344074790161049,0.8362895613758731,0.8375838926174497
0.835,0.8368723217027503,0.8389261744966443
0.8370000000000001,0.8388476987167673,0.8402684563758389
0.837113191933577,0.8389673352524972,0.8416107382550335
0.8402892981371999,0.8421242687966088,0.8429530201342282
0.84113140829568,0.8429535952038987,0.8442953020134228
0.8414666991488691,0.8432856271958088,0.8456375838926175
0.843612456131637,0.8454198525548939,0.8469798657718121
0.8440000000000001,0.8458090658180248,0.8483221476510067
0.847142291044516,0.8489457611778916,0.8496644295302014
0.847576053831606,0.8493726805552815,0.851006711409396
0.847578364655841,0.8493754035776585,0.8523489932885906
0.847680019224769,0.8494771968032453,0.8536912751677852
0.848,0.849791706494812,0.8550335570469799
0.8519306674497891,0.8536760496569405,0.8563758389261745
0.855,0.8567083376442889,0.8577181208053691
0.85962746825553,0.861301785090362,0.8590604026845637
0.860391566841902,0.8620557774879886,0.8604026845637583
0.867,0.8685952413441219,0.8617449664429531
0.868,0.8695734712338383,0.8630872483221477
0.871,0.8725191862750765,0.8644295302013423
0.8740000000000001,0.8754896274874099,0.8657718120805369
0.8764745072577329,0.8779296851580203,0.8671140939597315
0.877,0.8784434394743221,0.8684563758389262
0.877086678051154,0.8785288846928831,0.8697986577181208
0.879,0.8804153135659761,0.8711409395973154
0.8797899362519699,0.8811943948752655,0.87248322147651
0.88,0.8814018907405495,0.8738255033557047
0.8854967334378492,0.8868282993788225,0.8751677852348994
0.8867721347923291,0.8881020209637768,0.876510067114094
0.887,0.888331424675293,0.8778523489932886
0.8908426832778651,0.8920917206508908,0.8791946308724832
0.891713544477673,0.8929601655462334,0.8805369127516779
0.892272823285535,0.8935126514589856,0.8818791946308725
0.8927605327538509,0.8939896653999588,0.8832214765100671
0.893488713385568,0.8947067005836167,0.8845637583892617
0.894,0.8952114931189334,0.8859060402684564
0.8957690071931279,0.8969550882173278,0.887248322147651
0.8974630415140541,0.898644908561885,0.8885906040268456
0.898528140278603,0.8996997533872754,0.8899328859060402
0.8990751910870061,0.9002355957993371,0.8912751677852349
0.9,0.9011492066304506,0.8926174496644296
0.9017059688881859,0.9028334913441087,0.8939597315436242
0.902,0.9031193737509705,0.8953020134228188
0.9037853021254649,0.9048785568452566,0.8966442953020134
0.905126253833477,0.9062042175113824,0.897986577181208
0.9059999999999999,0.9070703309411894,0.8993288590604027
0.9060091002263381,0.9070766904134943,0.9006711409395973
0.9084094040128671,0.9094655830928032,0.9020134228187919
0.909600479179489,0.910646786052378,0.9033557046979865
0.91,0.9110471534328468,0.9046979865771813
0.912033445304775,0.9130671106528233,0.9060402684563759
0.912628060605513,0.9136590203349344,0.9073825503355705
0.913220675957201,0.9142482662132322,0.9087248322147651
0.913356952374648,0.9143879491782181,0.9100671140939597
0.9138445667382661,0.9148658723807243,0.9114093959731544
0.9169911946634179,0.9179256111405915,0.912751677852349
0.917839126961591,0.9187573907488837,0.9140939597315436
0.9179035495568879,0.9188187546370699,0.9154362416107382
0.9183115991917009,0.9192151511126402,0.9167785234899329
0.9196829621232819,0.9205564004792185,0.9181208053691275
0.9230835651651099,0.9238750423910576,0.9194630872483222
0.9235660466795529,0.9243446884894706,0.9208053691275168
0.925,0.9257482042503018,0.9221476510067114
0.9255376603980029,0.9262757605509232,0.9234899328859061
0.9263893106933001,0.9271162465846761,0.9248322147651007
0.927,0.9277171015330931,0.9261744966442953
0.9270036754081109,0.9277187264413593,0.9275167785234899
0.9271712746791411,0.9278827080913248,0.9288590604026845
0.9276500455603659,0.9283564753712402,0.9302013422818792
0.9279553531062191,0.9286580083734877,0.9315436241610738
0.929246765071514,0.9299315255986144,0.9328859060402684
0.930038274321491,0.9307115350190236,0.934228187919463
0.93011201062659,0.9307825897836608,0.9355704697986578
0.9315620036015742,0.9322189675443115,0.9369127516778524
0.9316055702160799,0.9322616047018774,0.938255033557047
0.93183978480202,0.9324925751900305,0.9395973154362416
0.934612947951677,0.9352493761499701,0.9409395973154362
0.936044470236157,0.9366752179911042,0.9422818791946309
0.93676577959546,0.9373910417842208,0.9436241610738255
0.938848927546604,0.9394539561041166,0.9449664429530201
0.94,0.9406067743918428,0.9463087248322147
0.9413957316108391,0.9419962528597884,0.9476510067114094
0.942436996549841,0.9430350758547362,0.9489932885906041
0.9430631423352499,0.9436637617215808,0.9503355704697987
0.9490000000000001,0.9495756661619063,0.9516778523489933
0.9534567996360959,0.9540240706770479,0.9530201342281879
0.953955296822586,0.9545153593537689,0.9543624161073826
0.9560373594902719,0.9565921468890047,0.9557046979865772
0.9592342316972821,0.9597932068144314,0.9570469798657718
0.959473115657098,0.9600271466326739,0.9583892617449664
0.9627118979750179,0.9632558267936383,0.959731543624161
0.966280432227277,0.9667686796887198,0.9610738255033557
0.9672823885622328,0.967757947037274,0.9624161073825503
0.968,0.9684626768160827,0.963758389261745
0.970069352773938,0.9704986479922302,0.9651006711409396
0.9714275905471659,0.9718342013331132,0.9664429530201343
0.9726818119166009,0.9730690979912963,0.9677852348993289
0.9734353840653671,0.9738079568845818,0.9691275167785235
0.974362348879517,0.9747233595579037,0.9704697986577181
0.975372666663619,0.9757146397745862,0.9718120805369127
0.975862568478878,0.976198447741351,0.9731543624161074
0.976606154572361,0.9769345659486822,0.974496644295302
0.976721865614264,0.9770470108877517,0.9758389261744966
0.9796163130066441,0.9799020082135769,0.9771812080536912
0.9817832224583579,0.9820301571723299,0.978523489932886
0.982,0.9822436274122892,0.9798657718120806
0.9840933422268671,0.9843203563043913,0.9812080536912752
0.984781147441823,0.9850023217304827,0.9825503355704698
0.98892008950115,0.9890977486099697,0.9838926174496644
0.9890000000000001,0.9891737975969773,0.9852348993288591
0.990691982122444,0.9908504807129903,0.9865771812080537
0.991269736798162,0.9914243534378584,0.9879194630872483
0.991336231363276,0.9914856154049375,0.9892617449664429
0.99313016167788,0.9932597385619079,0.9906040268456375
0.993513006988083,0.9936370667914809,0.9919463087248322
0.9940000000000001,0.9941072439389622,0.9932885906040269
0.9963136475220121,0.9963692073447002,0.9946308724832215
0.997,0.9970476642769165,0.9959731543624161
0.9990000000000001,0.9990160838472943,0.9973154362416108
,1.0,0.9986577181208054
1.0,1.0,1.0
