"tstamp","period","sector","subsample","AD","p","nsteps_mcmc","nflares","totobs_days","shift"
2021-12-14,Rotation,Sector 27,total,1.010090040366947,0.65,114,1000,23.318518518518513,0.5
2021-12-14,Rotation,Both Sectors,low energy half,0.7314011605071613,0.8859999999999999,118,1000,48.44907407407407,0.1
2021-12-14,Rotation,Both Sectors,total,0.8199202051866905,0.9159999999999999,189,1000,48.44907407407407,0.3
2021-12-14,Rotation,Sector 27,low energy half,0.5039552780500287,0.428,81,1000,23.318518518518516,0.7
2021-12-14,Rotation,Both Sectors,total,0.35988920963251303,0.23399999999999999,189,1000,48.44907407407407,0.3
2021-12-14,Rotation,Sector 1,total,0.3629431082119936,0.23600000000000002,75,1000,25.130555555555556,0.2
2021-12-14,Rotation,Sector 1,total,1.8547737987240254,0.24,75,1000,25.130555555555556,0.8
2021-12-14,Rotation,Both Sectors,low energy half,1.1670170011610423,0.5780000000000001,118,1000,48.44907407407407,0.5
2021-12-14,Rotation,Both Sectors,high energy half,0.9552982057911379,0.6519999999999999,71,1000,48.44907407407407,0.9
2021-12-14,Rotation,Both Sectors,high energy half,1.2412544964533652,0.48400000000000004,71,1000,48.44907407407407,0.3
2021-12-14,Rotation,Sector 1,total,0.6653395831094713,0.738,75,1000,25.130555555555556,0.3
2021-12-14,Rotation,Sector 1,total,0.9309526416997471,0.6680000000000001,75,1000,25.130555555555556,0.9
2021-12-14,Rotation,Sector 27,low energy half,0.8449343812518748,0.838,81,1000,23.318518518518516,0.8
2021-12-14,Rotation,Sector 27,total,1.3389883350973832,0.4159999999999999,114,1000,23.318518518518516,0.6
2021-12-14,Rotation,Sector 1,high energy half,1.7986228629032723,0.2680000000000001,38,1000,25.130555555555556,0.0
2021-12-14,Rotation,Both Sectors,low energy half,2.0512991779488914,0.15400000000000005,118,1000,48.44907407407407,0.2
2021-12-14,Rotation,Both Sectors,high energy half,2.8209673295833113,0.03199999999999989,71,1000,48.44907407407407,0.4
2021-12-14,Rotation,Both Sectors,low energy half,0.9449693501686625,0.77,118,1000,48.449074074074076,0.6
2021-12-14,Rotation,Sector 1,high energy half,1.4783912935317787,0.33,38,1000,25.130555555555556,0.1
2021-12-14,Rotation,Sector 1,low energy half,1.0508827773127152,0.76,37,1000,25.130555555555556,0.0
2021-12-14,Rotation,Sector 1,total,0.7990551627755451,0.898,75,1000,25.130555555555556,0.4
2021-12-14,Rotation,Both Sectors,total,0.9852524860820608,0.8,189,1000,48.44907407407407,0.4
2021-12-14,Rotation,Both Sectors,total,0.4920030146860199,0.48200000000000004,189,1000,48.44907407407407,0.4
2021-12-14,Rotation,Sector 27,low energy half,0.9888603375227092,0.7180000000000001,81,1000,23.318518518518516,0.9
2021-12-14,Rotation,Both Sectors,high energy half,1.4395114892187166,0.4059999999999999,71,1000,48.44907407407407,0.5
2021-12-14,Rotation,Sector 1,low energy half,3.703508330851882,0.021999999999999888,37,1000,25.130555555555556,0.1
2021-12-14,Rotation,Sector 27,total,0.9334768454953348,0.812,114,1000,23.318518518518516,0.7
2021-12-14,Rotation,Sector 1,high energy half,1.9090643795654572,0.2219999999999999,38,1000,25.130555555555556,0.2
2021-12-14,Rotation,Both Sectors,low energy half,0.8775161488281071,0.8540000000000001,118,1000,48.449074074074076,0.3
2021-12-14,Rotation,Sector 1,low energy half,2.953057267895815,0.1280000000000001,37,1000,25.130555555555556,0.2
2021-12-14,Rotation,Sector 1,total,0.673837478479669,0.91,75,1000,25.130555555555556,0.5
2021-12-14,Rotation,Sector 1,high energy half,1.2317124866290285,0.47,38,1000,25.130555555555556,0.3
2021-12-14,Rotation,Both Sectors,high energy half,1.554385010073105,0.33599999999999997,71,1000,48.44907407407407,0.6
2021-12-14,Rotation,Both Sectors,low energy half,0.7740141371200053,0.9740000000000001,118,1000,48.44907407407407,0.7
2021-12-14,Rotation,Sector 1,low energy half,0.756371824481171,0.956,37,1000,25.130555555555556,0.3
2021-12-14,Rotation,Sector 1,high energy half,0.7546547088002526,0.8859999999999999,38,1000,25.130555555555556,0.4
2021-12-14,Rotation,Sector 27,total,3.259027559476081,0.08,114,1000,23.31851851851852,0.8
2021-12-14,Rotation,Sector 27,total,0.38091837095370806,0.31,114,1000,23.318518518518516,0.0
2021-12-14,Rotation,Sector 1,total,0.33536092175607735,0.20800000000000002,75,1000,25.130555555555556,0.6
2021-12-14,Rotation,Sector 1,low energy half,1.3534659316720834,0.38400000000000006,37,1000,25.130555555555556,0.4
2021-12-14,Rotation,Both Sectors,high energy half,0.7772572166478398,0.948,71,1000,48.44907407407407,0.7
2021-12-14,Rotation,Both Sectors,low energy half,3.1115851526427463,0.07400000000000005,118,1000,48.449074074074076,0.4
2021-12-14,Rotation,Sector 1,high energy half,0.69545253552009,0.9540000000000001,38,1000,25.130555555555556,0.5
2021-12-14,Rotation,Both Sectors,total,1.0556181778113114,0.7180000000000001,189,1000,48.44907407407407,0.5
2021-12-14,Rotation,Both Sectors,total,0.4471937337162615,0.41200000000000003,189,1000,48.44907407407407,0.5
2021-12-14,Rotation,Sector 1,low energy half,0.7323418749612571,0.8740000000000001,37,1000,25.130555555555556,0.5
2021-12-14,Rotation,Both Sectors,low energy half,2.372597575066905,0.07400000000000005,118,1000,48.449074074074076,0.8
2021-12-14,Rotation,Sector 1,high energy half,1.264735610190641,0.5519999999999999,38,1000,25.130555555555556,0.6
2021-12-14,Rotation,Sector 1,total,0.5929710576932621,0.79,75,1000,25.130555555555556,0.7
2021-12-14,Rotation,Sector 1,low energy half,0.4746670608874126,0.502,37,1000,25.130555555555556,0.6
2021-12-14,Rotation,Both Sectors,high energy half,2.233032088038698,0.14,71,1000,48.44907407407407,0.8
2021-12-14,Rotation,Sector 27,total,1.6949171925843132,0.20400000000000007,114,1000,23.318518518518516,0.9
2021-12-14,Rotation,Sector 27,total,1.1281103885367827,0.42400000000000004,114,1000,23.31851851851852,0.1
2021-12-14,Rotation,Sector 1,high energy half,1.868236424750151,0.28400000000000003,38,1000,25.130555555555556,0.7
2021-12-14,Rotation,Sector 1,low energy half,0.46423470004934586,0.46,37,1000,25.130555555555556,0.7
2021-12-14,Rotation,Both Sectors,low energy half,0.7806238523147613,0.9540000000000001,118,1000,48.449074074074076,0.5
2021-12-14,Rotation,Sector 1,total,0.43109152545555673,0.302,75,1000,25.130555555555556,0.8
2021-12-14,Rotation,Sector 1,high energy half,1.444126997686702,0.24400000000000005,38,1000,25.130555555555556,0.8
2021-12-14,Rotation,Both Sectors,high energy half,1.728938610530264,0.33599999999999997,71,1000,48.44907407407407,0.9
2021-12-14,Rotation,Sector 1,low energy half,0.49402074783846217,0.434,37,1000,25.130555555555556,0.8
2021-12-14,Rotation,Both Sectors,low energy half,0.8327150042424876,0.674,118,1000,48.44907407407407,0.9
2021-12-14,Rotation,Sector 1,high energy half,1.4698119786296644,0.3019999999999999,38,1000,25.130555555555556,0.9
2021-12-14,Rotation,Both Sectors,total,0.43893322098250565,0.33,189,1000,48.44907407407407,0.6
2021-12-14,Rotation,Sector 1,low energy half,1.8164679472618062,0.2,37,1000,25.130555555555556,0.9
2021-12-14,Rotation,Sector 1,total,0.7472601157040515,0.84,75,1000,25.130555555555556,0.9
2021-12-14,Rotation,Sector 27,total,1.1427855789024193,0.5280000000000001,114,1000,23.318518518518516,0.2
2021-12-14,Rotation,Both Sectors,total,1.6620426992259354,0.27,189,1000,48.44907407407407,0.6
2021-12-14,Rotation,Both Sectors,low energy half,0.7690871707872446,0.96,118,1000,48.44907407407407,0.6
2021-12-14,Rotation,Sector 27,total,0.42756284795437693,0.38799999999999996,114,1000,23.318518518518516,0.3
2021-12-14,Rotation,Both Sectors,low energy half,0.9430703795631672,0.78,118,1000,48.44907407407407,0.7
2021-12-14,Rotation,Both Sectors,total,0.9922806966489475,0.7019999999999998,189,1000,48.44907407407407,0.7
2021-12-14,Rotation,Both Sectors,total,1.0394417729081624,0.5940000000000001,189,1000,48.44907407407407,0.7
2021-12-14,Rotation,Sector 27,total,0.5131028034370217,0.49200000000000005,114,1000,23.318518518518516,0.4
2021-12-14,Rotation,Both Sectors,low energy half,1.1115052820468634,0.64,118,1000,48.44907407407407,0.8
2021-12-14,Rotation,Sector 27,high energy half,1.5961049410520332,0.2774000000000001,33,10000,23.318518518518516,0.0
2021-12-14,Rotation,Both Sectors,total,0.5363854364966301,0.636,189,1000,48.44907407407407,0.8
2021-12-14,Rotation,Sector 27,total,1.0938226830492823,0.748,114,1000,23.31851851851852,0.5
2021-12-14,Rotation,Both Sectors,low energy half,0.9011329163654409,0.75,118,1000,48.44907407407407,0.9
2021-12-14,Rotation,Both Sectors,total,3.5581307347925417,0.008000000000000113,189,1000,48.449074074074076,0.8
2021-12-14,Rotation,Sector 27,total,0.6613738831557754,0.9520000000000001,114,1000,23.318518518518516,0.6
2021-12-14,Rotation,Both Sectors,total,0.7794359898541643,0.9359999999999999,189,1000,48.44907407407407,0.9
2021-12-14,Rotation,Sector 27,total,0.9527799845103431,0.7879999999999999,114,1000,23.318518518518516,0.7
2021-12-14,Rotation,Sector 27,high energy half,1.1381475525065525,0.5853999999999999,33,10000,23.318518518518516,0.1
2021-12-14,Rotation,Both Sectors,total,1.3708574428972042,0.56,189,1000,48.44907407407407,0.9
2021-12-14,Rotation,Sector 27,total,0.7977623196103991,0.862,114,1000,23.31851851851852,0.8
2021-12-14,Rotation,Sector 27,low energy half,1.4211340774969443,0.3944,81,10000,23.318518518518513,0.0
2021-12-14,Rotation,Sector 27,total,0.5854408606676031,0.648,114,1000,23.318518518518516,0.9
2021-12-14,Rotation,Sector 27,high energy half,1.1381475525065525,0.6062000000000001,33,10000,23.318518518518516,0.2
2021-12-14,Rotation,Sector 27,high energy half,1.4990319980458935,0.4040000000000001,33,10000,23.318518518518516,0.0
2021-12-14,Rotation,Sector 1,low energy half,1.0782792478590437,0.6619999999999999,37,10000,25.130555555555556,0.0
2021-12-14,Rotation,Sector 1,high energy half,2.2102784075864577,0.16900000000000007,38,10000,25.130555555555556,0.0
2021-12-14,Rotation,Sector 1,total,1.2037610435362325,0.5231999999999999,75,10000,25.130555555555556,0.0
2021-12-14,Rotation,Sector 27,high energy half,2.87521073048633,0.07819999999999994,33,10000,23.318518518518516,0.1
2021-12-14,Rotation,Both Sectors,high energy half,0.681874169578137,0.8542000000000001,71,10000,48.44907407407407,0.0
2021-12-14,Rotation,Sector 1,low energy half,0.5302877908930625,0.5676,37,10000,25.130555555555556,0.1
2021-12-14,Rotation,Sector 1,high energy half,0.8468860770887119,0.8654000000000001,38,10000,25.130555555555556,0.1
2021-12-14,Rotation,Sector 27,low energy half,0.8898884750693696,0.8392000000000001,81,10000,23.318518518518513,0.0
2021-12-14,Rotation,Sector 27,high energy half,3.1438149335709156,0.04680000000000007,33,10000,23.318518518518516,0.2
2021-12-14,Rotation,Sector 27,total,1.7634743489361568,0.2575999999999999,114,10000,23.318518518518516,0.0
2021-12-14,Rotation,Both Sectors,low energy half,0.8731928738636299,0.8342,118,10000,48.44907407407407,0.0
2021-12-14,Rotation,Sector 1,low energy half,1.641725767841038,0.2958000000000001,37,10000,25.130555555555556,0.2
2021-12-14,Rotation,Sector 1,high energy half,2.7740289047632345,0.05719999999999999,38,10000,25.130555555555556,0.2
2021-12-14,Rotation,Sector 1,total,0.6878945088676289,0.8454,75,10000,25.130555555555556,0.1
2021-12-14,Rotation,Sector 27,high energy half,2.6187053175104893,0.10539999999999992,33,10000,23.318518518518516,0.3
2021-12-14,Rotation,Both Sectors,high energy half,0.6596735142579746,0.7898000000000001,71,10000,48.44907407407407,0.1
2021-12-14,Rotation,Sector 1,low energy half,0.5874296458272354,0.691,37,10000,25.130555555555556,0.3
2021-12-14,Rotation,Sector 27,low energy half,1.605638219838113,0.2969999999999999,81,10000,23.318518518518516,0.1
2021-12-14,Rotation,Sector 1,high energy half,0.7171698043348158,0.8931999999999999,38,10000,25.130555555555556,0.3
2021-12-14,Rotation,Sector 27,high energy half,2.2819256967748203,0.12199999999999989,33,10000,23.318518518518516,0.4
2021-12-14,Rotation,Both Sectors,total,0.4653395559415685,0.41859999999999997,189,10000,48.44907407407407,0.0
2021-12-14,Rotation,Both Sectors,total,1.268095741530317,0.4894,189,10000,48.44907407407407,0.0
2021-12-14,Rotation,Sector 1,low energy half,1.063993898000085,0.6478,37,10000,25.130555555555556,0.4
2021-12-14,Rotation,Sector 1,high energy half,1.26601303456561,0.48360000000000014,38,10000,25.130555555555556,0.4
2021-12-14,Rotation,Sector 1,total,1.001846429978869,0.6808000000000001,75,10000,25.130555555555556,0.2
2021-12-14,Rotation,Both Sectors,high energy half,0.7744313188771201,0.9908,71,10000,48.44907407407407,0.2
2021-12-14,Rotation,Sector 27,high energy half,1.7252032527128165,0.2684,33,10000,23.318518518518516,0.5
2021-12-14,Rotation,Sector 27,total,3.4910579073022348,0.030800000000000126,114,10000,23.31851851851852,0.1
2021-12-14,Rotation,Both Sectors,low energy half,1.3146644929752114,0.4474000000000001,118,10000,48.44907407407407,0.1
2021-12-14,Rotation,Sector 1,low energy half,0.5824171807832244,0.6686,37,10000,25.130555555555556,0.5
2021-12-14,Rotation,Sector 27,low energy half,0.8812145912041132,0.841,81,10000,23.318518518518516,0.2
2021-12-14,Rotation,Sector 1,high energy half,0.9001908384469957,0.7998000000000001,38,10000,25.130555555555556,0.5
2021-12-14,Rotation,Sector 27,high energy half,1.728063669615608,0.2906,33,10000,23.31851851851852,0.6
2021-12-14,Rotation,Sector 1,low energy half,0.7202074767755704,0.9159999999999999,37,10000,25.130555555555556,0.6
2021-12-14,Rotation,Sector 1,high energy half,1.6100052465677237,0.3062,38,10000,25.130555555555556,0.6
2021-12-14,Rotation,Sector 1,total,0.9827009817928314,0.75,75,10000,25.130555555555556,0.3
2021-12-14,Rotation,Both Sectors,high energy half,0.7035949436557019,0.8986,71,10000,48.44907407407407,0.3
2021-12-14,Rotation,Sector 27,high energy half,2.4405978669290533,0.1280000000000001,33,10000,23.318518518518516,0.7
2021-12-14,Rotation,Sector 1,low energy half,0.7887988146168681,0.9652,37,10000,25.130555555555556,0.7
2021-12-14,Rotation,Sector 27,low energy half,1.4809121287584475,0.3731999999999999,81,10000,23.318518518518516,0.3
2021-12-14,Rotation,Sector 1,high energy half,1.1569770753062585,0.5486000000000001,38,10000,25.130555555555556,0.7
2021-12-14,Rotation,Sector 27,high energy half,5.659477387671352,0.0028000000000000112,33,10000,23.318518518518516,0.8
2021-12-14,Rotation,Both Sectors,low energy half,1.3153854641351899,0.43620000000000003,118,10000,48.449074074074076,0.2
2021-12-14,Rotation,Sector 27,total,1.852256587053489,0.23680000000000007,114,10000,23.318518518518516,0.2
2021-12-14,Rotation,Sector 1,low energy half,2.141403558697064,0.17860000000000015,37,10000,25.130555555555556,0.8
2021-12-14,Rotation,Both Sectors,total,0.44640933240151526,0.4096,189,10000,48.44907407407407,0.1
2021-12-14,Rotation,Sector 1,total,0.8244863342302722,0.9279999999999999,75,10000,25.130555555555556,0.4
2021-12-14,Rotation,Sector 27,high energy half,1.9132442755895767,0.19340000000000004,33,10000,23.31851851851852,0.9
2021-12-14,Rotation,Both Sectors,high energy half,0.5981892406610569,0.6812,71,10000,48.449074074074076,0.4
2021-12-14,Rotation,Both Sectors,total,1.671864496171736,0.2775999999999999,189,10000,48.449074074074076,0.1
2021-12-14,Rotation,Sector 1,high energy half,0.9937795301605021,0.7544,38,10000,25.130555555555556,0.8
2021-12-14,Rotation,Sector 1,low energy half,0.7728839423207958,0.9571999999999999,37,10000,25.130555555555556,0.9
2021-12-14,Rotation,Sector 27,low energy half,2.6277264774548,0.07060000000000002,81,10000,23.318518518518516,0.4
2021-12-14,Rotation,Sector 1,high energy half,0.817525771808782,0.9281999999999999,38,10000,25.130555555555556,0.9
2021-12-14,Rotation,Sector 1,total,1.2263001634573527,0.4713999999999999,75,10000,25.130555555555556,0.5
2021-12-14,Rotation,Both Sectors,high energy half,1.10030389432697,0.6480000000000001,71,10000,48.449074074074076,0.0
2021-12-14,Rotation,Both Sectors,high energy half,0.656835105008426,0.8271999999999999,71,10000,48.44907407407407,0.5
2021-12-14,Rotation,Both Sectors,low energy half,0.7315953504081989,0.9057999999999999,118,10000,48.44907407407407,0.3
2021-12-14,Rotation,Sector 27,total,1.6396493210281164,0.24659999999999996,114,10000,23.318518518518516,0.3
2021-12-14,Rotation,Sector 27,low energy half,0.7708974530859223,0.9937999999999999,81,10000,23.318518518518516,0.5
2021-12-14,Rotation,Sector 1,total,0.896518683531383,0.8512000000000001,75,10000,25.130555555555556,0.0
2021-12-14,Rotation,Both Sectors,high energy half,1.1346975674672706,0.675,71,10000,48.44907407407407,0.1
2021-12-14,Rotation,Sector 1,total,2.1359887223528773,0.14139999999999986,75,10000,25.130555555555556,0.6
2021-12-14,Rotation,Both Sectors,low energy half,1.998463623538214,0.18599999999999994,118,10000,48.44907407407407,0.0
2021-12-14,Rotation,Both Sectors,high energy half,0.8714232055004629,0.8522,71,10000,48.44907407407407,0.6
2021-12-14,Rotation,Both Sectors,total,0.6874048384665912,0.8845999999999999,189,10000,48.44907407407407,0.2
2021-12-14,Rotation,Both Sectors,total,1.6053287528411033,0.31620000000000004,189,10000,48.44907407407407,0.2
2021-12-14,Rotation,Sector 1,total,1.2359686827461758,0.5284,75,10000,25.130555555555556,0.1
2021-12-14,Rotation,Sector 27,low energy half,0.5665593437206553,0.6764,81,10000,23.318518518518516,0.6
2021-12-14,Rotation,Both Sectors,low energy half,1.9487329567905647,0.2147999999999999,118,10000,48.44907407407407,0.4
2021-12-14,Rotation,Sector 27,total,3.0375208060815737,0.045999999999999944,114,10000,23.318518518518516,0.4
2021-12-14,Rotation,Both Sectors,high energy half,1.1655322341098753,0.559,71,10000,48.44907407407407,0.2
2021-12-14,Rotation,Sector 1,total,1.0314447753829512,0.6502000000000001,75,10000,25.130555555555556,0.7
2021-12-14,Rotation,Both Sectors,high energy half,0.7556099311290012,0.925,71,10000,48.44907407407407,0.7
2021-12-14,Rotation,Both Sectors,low energy half,0.7314011605071613,0.9398000000000001,118,10000,48.44907407407407,0.1
2021-12-14,Rotation,Sector 1,total,0.3629431082119936,0.228,75,10000,25.130555555555556,0.2
2021-12-14,Rotation,Sector 27,low energy half,0.5039552780500287,0.5152,81,10000,23.318518518518516,0.7
2021-12-14,Rotation,Both Sectors,high energy half,1.2412544964533652,0.5112000000000001,71,10000,48.44907407407407,0.3
2021-12-14,Rotation,Sector 1,total,1.8547737987240254,0.21680000000000008,75,10000,25.130555555555556,0.8
2021-12-14,Rotation,Both Sectors,high energy half,4.098804651703958,0.015999999999999945,71,10000,48.449074074074076,0.8
2021-12-14,Rotation,Both Sectors,low energy half,1.1670170011610423,0.5672,118,10000,48.44907407407407,0.5
2021-12-14,Rotation,Sector 27,total,1.010090040366947,0.7264,114,10000,23.318518518518513,0.5
2021-12-14,Rotation,Sector 1,total,0.6653395831094713,0.8420000000000001,75,10000,25.130555555555556,0.3
2021-12-14,Rotation,Both Sectors,total,0.35988920963251303,0.23600000000000002,189,10000,48.44907407407407,0.3
2021-12-14,Rotation,Both Sectors,high energy half,2.8209673295833113,0.08620000000000004,71,10000,48.44907407407407,0.4
2021-12-14,Rotation,Sector 27,low energy half,0.8449343812518748,0.9386,81,10000,23.318518518518516,0.8
2021-12-14,Rotation,Both Sectors,total,0.8199202051866905,0.9640000000000001,189,10000,48.44907407407407,0.3
2021-12-14,Rotation,Sector 1,total,0.9309526416997471,0.7242000000000001,75,10000,25.130555555555556,0.9
2021-12-14,Rotation,Both Sectors,high energy half,0.9552982057911379,0.7644,71,10000,48.44907407407407,0.9
2021-12-14,Rotation,Both Sectors,low energy half,2.0512991779488914,0.16300000000000012,118,10000,48.44907407407407,0.2
2021-12-14,Rotation,Sector 1,high energy half,1.7986228629032723,0.17060000000000003,38,10000,25.130555555555556,0.0
2021-12-14,Rotation,Sector 1,low energy half,1.0508827773127152,0.6541999999999999,37,10000,25.130555555555556,0.0
2021-12-14,Rotation,Sector 1,total,0.7990551627755451,0.9612,75,10000,25.130555555555556,0.4
2021-12-14,Rotation,Both Sectors,high energy half,1.4395114892187166,0.3631999999999999,71,10000,48.44907407407407,0.5
2021-12-14,Rotation,Both Sectors,low energy half,0.9449693501686625,0.748,118,10000,48.449074074074076,0.6
2021-12-14,Rotation,Sector 27,low energy half,0.9888603375227092,0.7288,81,10000,23.318518518518516,0.9
2021-12-14,Rotation,Sector 27,total,1.3389883350973832,0.44939999999999997,114,10000,23.318518518518516,0.6
2021-12-14,Rotation,Sector 1,high energy half,1.4783912935317787,0.41400000000000003,38,10000,25.130555555555556,0.1
2021-12-14,Rotation,Sector 1,low energy half,3.703508330851882,0.02180000000000007,37,10000,25.130555555555556,0.1
2021-12-14,Rotation,Both Sectors,low energy half,0.8775161488281071,0.8772,118,10000,48.449074074074076,0.3
2021-12-14,Rotation,Sector 1,total,0.673837478479669,0.8140000000000001,75,10000,25.130555555555556,0.5
2021-12-14,Rotation,Both Sectors,high energy half,1.554385010073105,0.3008000000000001,71,10000,48.44907407407407,0.6
2021-12-14,Rotation,Sector 1,high energy half,1.9090643795654572,0.1952000000000001,38,10000,25.130555555555556,0.2
2021-12-14,Rotation,Sector 1,low energy half,2.953057267895815,0.05,37,10000,25.130555555555556,0.2
2021-12-14,Rotation,Both Sectors,total,0.4920030146860199,0.495,189,10000,48.44907407407407,0.4
2021-12-14,Rotation,Sector 1,low energy half,0.756371824481171,0.9356,37,10000,25.130555555555556,0.3
2021-12-14,Rotation,Sector 1,high energy half,1.2317124866290285,0.4919999999999999,38,10000,25.130555555555556,0.3
2021-12-14,Rotation,Both Sectors,total,0.9852524860820608,0.7628,189,10000,48.44907407407407,0.4
2021-12-14,Rotation,Both Sectors,low energy half,0.7740141371200053,0.9912000000000001,118,10000,48.44907407407407,0.7
2021-12-14,Rotation,Sector 27,total,0.9334768454953348,0.7584000000000001,114,10000,23.318518518518516,0.7
2021-12-14,Rotation,Sector 27,total,0.38091837095370806,0.2672,114,10000,23.318518518518516,0.0
2021-12-14,Rotation,Both Sectors,high energy half,0.7772572166478398,0.9862000000000001,71,10000,48.44907407407407,0.7
2021-12-14,Rotation,Sector 1,total,0.33536092175607735,0.184,75,10000,25.130555555555556,0.6
2021-12-14,Rotation,Sector 1,low energy half,1.3534659316720834,0.4418000000000001,37,10000,25.130555555555556,0.4
2021-12-14,Rotation,Sector 1,high energy half,0.7546547088002526,0.9501999999999999,38,10000,25.130555555555556,0.4
2021-12-14,Rotation,Both Sectors,low energy half,3.1115851526427463,0.03939999999999998,118,10000,48.449074074074076,0.4
2021-12-14,Rotation,Sector 1,low energy half,0.7323418749612571,0.9470000000000001,37,10000,25.130555555555556,0.5
2021-12-14,Rotation,Sector 1,high energy half,0.69545253552009,0.8887999999999999,38,10000,25.130555555555556,0.5
2021-12-14,Rotation,Both Sectors,high energy half,2.233032088038698,0.15620000000000003,71,10000,48.44907407407407,0.8
2021-12-14,Rotation,Sector 1,total,0.5929710576932621,0.6636,75,10000,25.130555555555556,0.7
2021-12-14,Rotation,Sector 1,low energy half,0.4746670608874126,0.4642,37,10000,25.130555555555556,0.6
2021-12-14,Rotation,Sector 1,high energy half,1.264735610190641,0.4759999999999999,38,10000,25.130555555555556,0.6
2021-12-14,Rotation,Both Sectors,low energy half,2.372597575066905,0.09639999999999986,118,10000,48.449074074074076,0.8
2021-12-14,Rotation,Sector 27,total,1.1281103885367827,0.5863999999999998,114,10000,23.31851851851852,0.1
2021-12-14,Rotation,Sector 27,total,3.259027559476081,0.04939999999999998,114,10000,23.31851851851852,0.8
2021-12-14,Rotation,Sector 1,low energy half,0.46423470004934586,0.4314,37,10000,25.130555555555556,0.7
2021-12-14,Rotation,Both Sectors,high energy half,1.728938610530264,0.28120000000000006,71,10000,48.44907407407407,0.9
2021-12-14,Rotation,Sector 1,high energy half,1.868236424750151,0.23180000000000006,38,10000,25.130555555555556,0.7
2021-12-14,Rotation,Sector 1,total,0.43109152545555673,0.36060000000000003,75,10000,25.130555555555556,0.8
2021-12-14,Rotation,Both Sectors,low energy half,0.7806238523147613,0.9928,118,10000,48.449074074074076,0.5
2021-12-14,Rotation,Both Sectors,total,0.4471937337162615,0.4158,189,10000,48.44907407407407,0.5
2021-12-14,Rotation,Both Sectors,total,1.0556181778113114,0.7112,189,10000,48.44907407407407,0.5
2021-12-14,Rotation,Sector 1,low energy half,0.49402074783846217,0.48479999999999995,37,10000,25.130555555555556,0.8
2021-12-14,Rotation,Sector 27,high energy half,1.5961049410520332,0.2962,33,10000,23.318518518518516,0.0
2021-12-14,Rotation,Sector 1,high energy half,1.444126997686702,0.3872,38,10000,25.130555555555556,0.8
2021-12-14,Rotation,Sector 27,high energy half,1.1381475525065525,0.5936000000000001,33,10000,23.318518518518516,0.1
2021-12-14,Rotation,Sector 1,low energy half,1.8164679472618062,0.2516,37,10000,25.130555555555556,0.9
2021-12-14,Rotation,Sector 1,total,0.7472601157040515,0.9062,75,10000,25.130555555555556,0.9
2021-12-14,Rotation,Both Sectors,low energy half,0.8327150042424876,0.8454,118,10000,48.44907407407407,0.9
2021-12-14,Rotation,Sector 1,high energy half,1.4698119786296644,0.40699999999999986,38,10000,25.130555555555556,0.9
2021-12-14,Rotation,Sector 27,total,1.1427855789024193,0.6006,114,10000,23.318518518518516,0.2
2021-12-14,Rotation,Sector 27,total,1.6949171925843132,0.28199999999999986,114,10000,23.318518518518516,0.9
2021-12-14,Rotation,Sector 27,high energy half,1.1381475525065525,0.63,33,10000,23.318518518518516,0.2
2021-12-14,Rotation,Both Sectors,low energy half,0.7690871707872446,0.9814,118,10000,48.44907407407407,0.6
2021-12-14,Rotation,Sector 27,high energy half,3.467666632425619,0.044399999999999974,33,10000,23.318518518518516,0.3
2021-12-14,Rotation,Sector 27,low energy half,1.4211340774969443,0.3730000000000001,81,10000,23.318518518518513,0.0
2021-12-14,Rotation,Sector 27,high energy half,3.467666632425619,0.025999999999999943,33,10000,23.318518518518516,0.4
2021-12-14,Rotation,Both Sectors,total,0.43893322098250565,0.386,189,10000,48.44907407407407,0.6
2021-12-14,Rotation,Sector 27,total,0.42756284795437693,0.335,114,10000,23.318518518518516,0.3
2021-12-14,Rotation,Both Sectors,total,1.6620426992259354,0.3172,189,10000,48.44907407407407,0.6
2021-12-14,Rotation,Sector 27,high energy half,1.1930908908792972,0.49219999999999997,33,10000,23.318518518518516,0.5
2021-12-14,Rotation,Sector 27,low energy half,0.7840116258214493,0.9948,81,10000,23.318518518518516,0.1
2021-12-14,Rotation,Both Sectors,low energy half,0.9430703795631672,0.8412000000000001,118,10000,48.44907407407407,0.7
2021-12-14,Rotation,Sector 27,high energy half,0.8290265137526234,0.9196,33,10000,23.318518518518516,0.6
2021-12-14,Rotation,Sector 27,high energy half,2.158946209277687,0.14860000000000015,33,10000,23.318518518518516,0.7
2021-12-14,Rotation,Sector 27,low energy half,1.1005746993410384,0.5991999999999998,81,10000,23.318518518518516,0.2
2021-12-14,Rotation,Sector 27,total,0.5131028034370217,0.49420000000000003,114,10000,23.318518518518516,0.4
2021-12-14,Rotation,Sector 27,high energy half,2.338330739285013,0.12139999999999987,33,10000,23.318518518518516,0.8
2021-12-14,Rotation,Both Sectors,low energy half,1.1115052820468634,0.5824000000000001,118,10000,48.44907407407407,0.8
2021-12-14,Rotation,Sector 27,high energy half,1.0190355083248832,0.6674000000000001,33,10000,23.318518518518513,0.9
2021-12-14,Rotation,Both Sectors,total,0.9922806966489475,0.7406,189,10000,48.44907407407407,0.7
2021-12-14,Rotation,Both Sectors,total,1.0394417729081624,0.6652000000000001,189,10000,48.44907407407407,0.7
2021-12-14,Rotation,Sector 27,low energy half,0.5933773412061072,0.6822,81,10000,23.318518518518516,0.3
