istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,phase,total_n_valid_data_points,ID,TIC,qcs,mission,tstamp,lc_n,w,mask_pos_outliers_sigma,real,note
6130.0,6139.0,2164399.0,2164408.0,1590.9977650811802,1591.003895396,2.16702257026121,0.164370118050901,0.005259082710291,0.00613031481771,0.920016874565414,6151,KOI-984,122784501,17,Kepler,2022_07_29,2,123,2.5,0.0,
,,,,,,,,,,-1.0,43978,Kepler-75,122785299,10,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,45005,Kepler-75,122785299,10,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,44875,Kepler-75,122785299,15,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,35655,Kepler-75,122785299,15,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,51069,Kepler-75,122785299,15,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,46806,Kepler-75,122785299,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,39122,Kepler-75,122785299,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-75,122785299,12,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-75,122785299,12,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-75,122785299,12,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-75,122785299,11,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-75,122785299,11,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-75,122785299,40,TESS,2022_07_29,7,59,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-75,122785299,41,TESS,2022_07_29,8,61,2.5,-1.0,
5587.0,5595.0,1258379.0,1258388.0,973.892942881779,973.899072868393,27.212292335986906,0.657399915288085,0.079128681697601,0.006129986613813999,0.734304895265256,44063,Kepler-75,122785299,10,Kepler,2022_07_29,1,123,2.5,0.0,
12850.0,12854.0,1311366.0,1311370.0,1009.98227929331,1009.9850035743401,4.10925485557844,0.250517344107898,0.029446413599076,0.002724281024712,0.7961727040043691,45187,Kepler-75,122785299,11,Kepler,2022_07_29,6,123,2.5,0.0,
23032.0,23035.0,1636779.0,1636842.0,1231.6259479352802,1231.6688607646402,101.196112568538,6.3447948200639495,0.027611915388425,0.042912829354463985,0.7422474226283949,42289,Kepler-75,122785299,13,Kepler,2022_07_29,4,123,2.5,0.0,
10067.0,10071.0,1709456.0,1709460.0,1281.1299315932001,1281.1326561833,7.076642101593982,0.32517445725814503,0.055557332016633,0.0027245901073910004,0.313938609507088,34812,Kepler-75,122785299,14,Kepler,2022_07_29,3,125,2.5,0.0,
22083.0,22086.0,1721572.0,1721575.0,1289.38263416589,1289.384677622,1.77239004194006,0.270633694921869,0.01297283082416,0.002043456115644,0.242783255827326,34812,Kepler-75,122785299,14,Kepler,2022_07_29,3,125,2.5,0.0,
24823.0,24827.0,1771096.0,1771100.0,1323.11492010176,1323.11764470409,14.3577777419381,0.362859740668361,0.100711447111719,0.002724602331,0.039364184767076,44149,Kepler-75,122785299,14,Kepler,2022_07_29,3,123,2.5,0.0,
489.0,497.0,1792220.0,1792228.0,1337.5028263620698,1337.5082752001401,15.481355747544901,0.567475006985211,0.05512927181199402,0.005448838070151001,0.6587282153904339,49958,Kepler-75,122785299,14,Kepler,2022_07_29,3,123,2.5,0.0,
,,,,,,,,,,-1.0,6151,Kepler-165,123129877,17,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-589,123129910,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-589,123129910,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,14682,Kepler-589,123129910,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,34809,Kepler-431,123231081,14,Kepler,2022_07_29,1,125,2.5,-1.0,
,,,,,,,,,,-1.0,44148,Kepler-431,123231081,14,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,6151,Kepler-431,123231081,17,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,7621,Kepler-431,123231081,16,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,52751,Kepler-431,123231081,16,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,46462,Kepler-431,123231081,16,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,44875,Kepler-431,123231081,15,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,35656,Kepler-431,123231081,15,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,51070,Kepler-431,123231081,15,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,117720,Kepler-431,123231081,40,TESS,2022_07_29,6,361,2.5,-1.0,
,,,,,,,,,,-1.0,95941,Kepler-431,123231081,53,TESS,2022_07_29,7,359,2.5,-1.0,
,,,,,,,,,,-1.0,16941,Kepler-431,123231081,26,TESS,2022_07_29,8,59,2.5,-1.0,
487.0,495.0,1792218.0,1792226.0,1337.50056942266,1337.50601832977,2.59338777547529,0.050391349868473004,0.009759482967736,0.005448907104437001,0.31232829969692605,49958,Kepler-431,123231081,14,Kepler,2022_07_29,1,123,2.5,0.0,
2368.0,2372.0,2120123.0,2120127.0,1560.8399629148,1560.84268741571,0.597550978231746,0.034649517916839,0.006371051149991,0.002724500904151,0.14187313170347,32600,Kepler-431,123231081,17,Kepler,2022_07_29,2,123,2.5,0.0,
27450.0,27453.0,2145426.0,2145429.0,1578.0750156509198,1578.0770592327694,0.29336358699501097,0.033810613264869,0.00233933152467,0.002043581844191,0.6753220125089289,32600,Kepler-431,123231081,17,Kepler,2022_07_29,2,123,2.5,0.0,
49650.0,49653.0,5201444.0,5201447.0,2431.49455837212,2431.49525280761,6.8082624922078,0.173933621472213,0.213538606397957,0.00069443548864,0.65879147027754,109962,Kepler-431,123231081,41,TESS,2022_07_29,5,361,2.5,0.0,
52414.0,52417.0,5204208.0,5204211.0,2432.13436488361,2432.1350593188604,3.0697123122208603,0.18457525740616887,0.058096750988723,0.000694435257628,0.7528391715097429,109962,Kepler-431,123231081,41,TESS,2022_07_29,5,361,2.5,0.0,
74748.0,74751.0,5231368.0,5231371.0,2438.42127529696,2438.42196972686,3.3311168988540096,0.16236686840990694,0.107723721889947,0.000694429902069,0.6769771126169629,109962,Kepler-431,123231081,41,TESS,2022_07_29,5,361,2.5,0.0,
,,,,,,,,,,-1.0,46806,Kepler-8,123233041,13,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,42289,Kepler-8,123233041,13,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,39122,Kepler-8,123233041,13,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-8,123233041,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-8,123233041,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-8,123233041,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,45188,Kepler-8,123233041,11,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-8,123233041,11,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-8,123233041,11,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,45006,Kepler-8,123233041,10,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-8,123233041,41,TESS,2022_07_29,12,61,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-8,123233041,40,TESS,2022_07_29,13,61,2.5,-1.0,
,,,,,,,,,,-1.0,16205,Kepler-8,123233041,53,TESS,2022_07_29,14,59,2.5,-1.0,
953.0,956.0,1160883.0,1160886.0,907.485693262948,907.4877367027659,0.8148694842459159,0.100757909266575,0.005520666239252,0.002043439817498,0.241045899193596,43978,Kepler-8,123233041,10,Kepler,2022_07_29,5,123,2.5,0.0,
31.0,448.0,1252811.0,1253228.0,970.099678119899,970.38369936002,105.546422190602,0.899696714788256,0.008944739862638001,0.2840212401206369,0.01648971888144,44062,Kepler-8,123233041,10,Kepler,2022_07_29,5,123,2.5,0.0,
5587.0,5593.0,1258379.0,1258387.0,973.8920728313819,973.89752170728,11.7640749658797,0.18262623178757,0.040097594676057,0.005448875897854999,0.09311021013528,44062,Kepler-8,123233041,10,Kepler,2022_07_29,5,123,2.5,0.0,
11814.0,11819.0,1264663.0,1264668.0,978.172129018145,978.175534632232,0.964806210819643,0.09558698426070596,0.006403710340863001,0.00340561408666,0.308172603412406,44062,Kepler-8,123233041,10,Kepler,2022_07_29,5,123,2.5,0.0,
,,,,,,,,,,-1.0,34037,Kepler-94,123309556,12,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-94,123309556,12,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-94,123309556,12,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,45184,Kepler-94,123309556,11,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-94,123309556,11,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-94,123309556,11,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,43978,Kepler-94,123309556,10,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,45006,Kepler-94,123309556,10,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-94,123309556,41,TESS,2022_07_29,11,61,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-94,123309556,40,TESS,2022_07_29,12,61,2.5,-1.0,
,,,,,,,,,,-1.0,14120,Kepler-94,123309556,53,TESS,2022_07_29,13,59,2.5,-1.0,
5587.0,5594.0,1258379.0,1258387.0,973.891696203369,973.8971451088361,6.079173029538128,0.091662053551902,0.019827435984836,0.005448905467347,0.47840011941301,44065,Kepler-94,123309556,10,Kepler,2022_07_29,4,123,2.5,0.0,
42138.0,42141.0,1295191.0,1295196.0,998.964516355692,998.9679218609308,2.0903351478863303,0.10008797076124497,0.008376055217464,0.003405505238334,0.475298180991841,44065,Kepler-94,123309556,10,Kepler,2022_07_29,4,123,2.5,0.0,
,,,,,,,,,,-1.0,6151,Kepler-322,123313142,17,Kepler,2022_07_29,1,123,2.5,-1.0,
2441.0,2480.0,2120346.0,2120385.0,1560.9918620083,1561.0184266474698,7.92222279857625,0.26897481550330604,0.008930711149545,0.026564639163553,0.9038145318050808,32600,Kepler-322,123313142,17,Kepler,2022_07_29,1,123,2.5,0.0,
2499.0,2503.0,2120404.0,2120408.0,1561.03136840509,1561.0340930014304,0.8312831900258921,0.05682775320816701,0.00759857072864,0.002724596342887,0.9277015161599952,32600,Kepler-322,123313142,17,Kepler,2022_07_29,1,123,2.5,0.0,
2519.0,2559.0,2120424.0,2120464.0,1561.0449912868396,1561.0722370504998,6.71752004903362,0.237436064733622,0.006461488782204999,0.027245763660176,0.935938399038432,32600,Kepler-322,123313142,17,Kepler,2022_07_29,1,123,2.5,0.0,
2636.0,2640.0,2120541.0,2120545.0,1561.12468520607,1561.1274098024899,0.742997632294402,0.110529588227934,0.0035595748399420007,0.002724596422922,0.984124200755121,32600,Kepler-322,123313142,17,Kepler,2022_07_29,1,123,2.5,0.0,
,,,,,,,,,,-1.0,46311,Kepler-1088,123316231,11,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1088,123316231,40,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1088,123316231,41,TESS,2022_07_29,3,61,2.5,-1.0,
,,,,,,,,,,-1.0,16255,Kepler-1088,123316231,53,TESS,2022_07_29,4,59,2.5,-1.0,
12850.0,12853.0,1311365.0,1311368.0,1009.9807259425501,1009.98276916303,0.880394553072463,0.029628386837843995,0.0064922503201570005,0.002043220483756,0.37203211359843896,45188,Kepler-1088,123316231,11,Kepler,2022_07_29,1,123,2.5,0.0,
41936.0,41939.0,1387929.0,1387932.0,1062.12785881505,1062.1299022375802,0.172317927210574,0.031882357668945,0.001000935998864,0.002043422529823,0.626800828209432,43543,Kepler-1088,123316231,11,Kepler,2022_07_29,1,123,2.5,0.0,
,,,,,,,,,,-1.0,19611,Kepler-960,123357476,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-960,123357476,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,13962,Kepler-960,123357476,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-102,123357864,11,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-102,123357864,11,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-102,123357864,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-102,123357864,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-102,123357864,12,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,46806,Kepler-102,123357864,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,42289,Kepler-102,123357864,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,39121,Kepler-102,123357864,13,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,34813,Kepler-102,123357864,14,Kepler,2022_07_29,5,125,2.5,-1.0,
,,,,,,,,,,-1.0,7622,Kepler-102,123357864,16,Kepler,2022_07_29,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,52752,Kepler-102,123357864,16,Kepler,2022_07_29,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,46462,Kepler-102,123357864,16,Kepler,2022_07_29,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,32600,Kepler-102,123357864,17,Kepler,2022_07_29,8,123,2.5,-1.0,
,,,,,,,,,,-1.0,43978,Kepler-102,123357864,10,Kepler,2022_07_29,9,123,2.5,-1.0,
,,,,,,,,,,-1.0,45006,Kepler-102,123357864,10,Kepler,2022_07_29,9,123,2.5,-1.0,
,,,,,,,,,,-1.0,117720,Kepler-102,123357864,40,TESS,2022_07_29,18,361,2.5,-1.0,
,,,,,,,,,,-1.0,84026,Kepler-102,123357864,53,TESS,2022_07_29,19,359,2.5,-1.0,
,,,,,,,,,,-1.0,16643,Kepler-102,123357864,14,TESS,2022_07_29,20,61,2.5,-1.0,
,,,,,,,,,,-1.0,16135,Kepler-102,123357864,26,TESS,2022_07_29,21,59,2.5,-1.0,
5587.0,5593.0,1258379.0,1258386.0,973.891730313058,973.896498029935,2.63923269257902,0.043308131685338,0.009040969346417,0.004767716876813,0.511229574841361,44065,Kepler-102,123357864,10,Kepler,2022_07_29,9,123,2.5,0.0,
24818.0,24822.0,1771089.0,1771093.0,1323.10899668295,1323.1117211682902,1.65431049238024,0.028747604596812,0.011578310889493,0.002724485333601,0.5637940674599561,44151,Kepler-102,123357864,14,Kepler,2022_07_29,5,123,2.5,0.0,
488.0,494.0,1792219.0,1792225.0,1337.5009324519099,1337.50501909859,0.932191260194219,0.038900374984817,0.003625699680797,0.004086646680662,0.285951180234018,49958,Kepler-102,123357864,14,Kepler,2022_07_29,5,123,2.5,0.0,
33674.0,33686.0,1879037.0,1879049.0,1396.63287418937,1396.64104730859,0.978604307928184,0.098637636049011,0.001714368058151,0.008173119211278002,0.470439380914349,44875,Kepler-102,123357864,15,Kepler,2022_07_29,6,123,2.5,0.0,
26956.0,26977.0,1927212.0,1927233.0,1429.4446861377698,1429.4589891648002,1.759424221773,0.109736992458881,0.001893669804439,0.014303027033748,0.676616834194032,35656,Kepler-102,123357864,15,Kepler,2022_07_29,6,123,2.5,0.0,
11843.0,11846.0,1949056.0,1949060.0,1444.32261229806,1444.32533671965,0.619538387247947,0.03125208213912,0.003547083460737,0.002724421588937001,0.490696411171661,51070,Kepler-102,123357864,15,Kepler,2022_07_29,6,123,2.5,0.0,
6131.0,6147.0,2164400.0,2164416.0,1590.99895971521,1591.00985798733,2.17583886456451,0.094648480496416,0.003669219986317,0.010898272121267,0.2337372923483189,6151,Kepler-102,123357864,17,Kepler,2022_07_29,8,123,2.5,0.0,
67497.0,67500.0,5224117.0,5224120.0,2436.7425627614,2436.74325719445,2.77749471566697,0.104406190533387,0.086128728377579,0.000694433043918,0.077958365742904,109962,Kepler-102,123357864,41,TESS,2022_07_29,17,361,2.5,0.0,
32970.0,32973.0,1331679.0,1331682.0,1023.8164407289696,1023.818484059,0.214589274674356,0.023598977686008,0.001753369759575,0.002043330030574,0.954219575884472,45184,Kepler-102,123357864,11,Kepler,2022_07_29,2,123,2.5,0.5,
,,,,,,,,,,-1.0,19611,Kepler-989,123357893,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-989,123357893,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,13843,Kepler-989,123357893,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1140,123359347,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1140,123359347,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,12963,Kepler-1140,123359347,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,15503,Kepler-1628,123362984,53,TESS,2022_07_29,1,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1945,123408849,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1945,123408849,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,16445,Kepler-1945,123408849,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-144,123409401,40,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-144,123409401,41,TESS,2022_07_29,3,61,2.5,-1.0,
,,,,,,,,,,-1.0,15635,Kepler-144,123409401,53,TESS,2022_07_29,4,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1285,123410927,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1285,123410927,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,14031,Kepler-1285,123410927,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-137,123415819,12,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-137,123415819,12,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-137,123415819,12,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-137,123415819,11,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,43978,Kepler-137,123415819,10,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,45006,Kepler-137,123415819,10,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-137,123415819,41,TESS,2022_07_29,8,61,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-137,123415819,40,TESS,2022_07_29,9,61,2.5,-1.0,
,,,,,,,,,,-1.0,15464,Kepler-137,123415819,53,TESS,2022_07_29,10,59,2.5,-1.0,
5587.0,5593.0,1258379.0,1258387.0,973.89207348424,973.8975223675881,10.405216902517001,0.108559440728505,0.033055741857027005,0.005448883348436,0.11679116712489696,44062,Kepler-137,123415819,10,Kepler,2022_07_29,4,123,2.5,0.0,
12850.0,12854.0,1311365.0,1311369.0,1009.98075439876,1009.9834786956096,1.7794316680211002,0.058391108667934,0.013394243656495,0.002724296849919,0.3945324460068561,45188,Kepler-137,123415819,11,Kepler,2022_07_29,3,123,2.5,0.0,
30900.0,30964.0,1425359.0,1425437.0,1087.62140715453,1087.6745330901401,10.0170743936942,0.30325495439601097,0.003334422788267,0.05312593561393498,0.597601574504975,46311,Kepler-137,123415819,11,Kepler,2022_07_29,3,123,2.5,0.0,
34068.0,34303.0,1428574.0,1428809.0,1089.8111536218598,1089.97121302812,51.8713886583259,0.08486200912943201,0.15900635698474,0.160059406254732,0.8571613205595849,46311,Kepler-137,123415819,11,Kepler,2022_07_29,3,123,2.5,0.0,
,,,,,,,,,,-1.0,32600,Kepler-83,123416515,17,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,6151,Kepler-83,123416515,17,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,7622,Kepler-83,123416515,16,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,52752,Kepler-83,123416515,16,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,46463,Kepler-83,123416515,16,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-83,123416515,12,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-83,123416515,12,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-83,123416515,11,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-83,123416515,11,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,45006,Kepler-83,123416515,10,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,18252,Kepler-83,123416515,14,TESS,2022_07_29,9,61,2.5,-1.0,
,,,,,,,,,,-1.0,16941,Kepler-83,123416515,26,TESS,2022_07_29,10,59,2.5,-1.0,
953.0,956.0,1160883.0,1160886.0,907.485556869826,907.4876003108079,3.80918835480445,0.405446359112046,0.029285824232679,0.002043440981652,0.14382093022117,43978,Kepler-83,123416515,10,Kepler,2022_07_29,6,123,2.5,0.0,
5587.0,5592.0,1258379.0,1258387.0,973.892033894182,973.8974827817219,47.9973731544234,0.69402167131089,0.19366750338856,0.005448887539387,0.988907472196273,44061,Kepler-83,123416515,10,Kepler,2022_07_29,6,123,2.5,0.0,
12850.0,12853.0,1311366.0,1311369.0,1009.98142841477,1009.98347163945,3.39058503260098,0.3339859188341189,0.021888078749631,0.002043224674708,0.96972345034896,45186,Kepler-83,123416515,11,Kepler,2022_07_29,5,123,2.5,0.0,
26652.0,26655.0,1557618.0,1557621.0,1177.70615907999,1177.70820254582,3.32196870977662,0.3839210686175471,0.023412981535705,0.002043465836323,0.412924432595346,32946,Kepler-83,123416515,12,Kepler,2022_07_29,4,123,2.5,0.0,
,,,,,,,,,,-1.0,19611,Kepler-1654,123417316,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1654,123417316,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,13539,Kepler-1654,123417316,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,32600,Kepler-446,123417850,17,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,6151,Kepler-446,123417850,17,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-446,123417850,40,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-446,123417850,41,TESS,2022_07_29,3,61,2.5,-1.0,
,,,,,,,,,,-1.0,13281,Kepler-446,123417850,53,TESS,2022_07_29,4,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1912,123444694,40,TESS,2022_07_29,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1912,123444694,41,TESS,2022_07_29,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,12854,Kepler-1912,123444694,53,TESS,2022_07_29,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-1244,123447592,12,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-1244,123447592,12,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-1244,123447592,12,Kepler,2022_07_29,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,32600,Kepler-1244,123447592,17,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,6151,Kepler-1244,123447592,17,Kepler,2022_07_29,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,7622,Kepler-1244,123447592,16,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,52751,Kepler-1244,123447592,16,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,46462,Kepler-1244,123447592,16,Kepler,2022_07_29,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,44875,Kepler-1244,123447592,15,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,35656,Kepler-1244,123447592,15,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,51068,Kepler-1244,123447592,15,Kepler,2022_07_29,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,34810,Kepler-1244,123447592,14,Kepler,2022_07_29,5,125,2.5,-1.0,
,,,,,,,,,,-1.0,44149,Kepler-1244,123447592,14,Kepler,2022_07_29,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,46804,Kepler-1244,123447592,13,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,42288,Kepler-1244,123447592,13,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,39121,Kepler-1244,123447592,13,Kepler,2022_07_29,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1244,123447592,41,TESS,2022_07_29,7,61,2.5,-1.0,
,,,,,,,,,,-1.0,17751,Kepler-1244,123447592,14,TESS,2022_07_29,8,61,2.5,-1.0,
,,,,,,,,,,-1.0,16588,Kepler-1244,123447592,26,TESS,2022_07_29,9,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1244,123447592,40,TESS,2022_07_29,10,61,2.5,-1.0,
,,,,,,,,,,-1.0,12426,Kepler-1244,123447592,53,TESS,2022_07_29,11,59,2.5,-1.0,
488.0,494.0,1792219.0,1792227.0,1337.50101989727,1337.50646872696,1.64859519232605,0.07494477027064,0.004662226694646,0.005448829688248,0.376202730360723,49956,Kepler-1244,123447592,14,Kepler,2022_07_29,5,123,2.5,0.0,
,,,,,,,,,,-1.0,19611,KOI-7892,123449386,40,TESS,2022_07_29,1,61,2.5,-1.0,
