"TIC","ID","mission","quarter_or_sector","tstart","tstop","rel_amplitude","ED","ED_err","orbital_phase","timestamp"
164457525,"Kepler-453","Kepler",17,1577.59462779749,1577.59667126901,0.00424188811175,0.633324132930843,0.085513336898762,,"2022_07_30"
164457525,"Kepler-453","Kepler",13,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","Kepler",13,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","Kepler",13,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","Kepler",17,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","Kepler",16,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","Kepler",16,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","Kepler",15,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","Kepler",16,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","TESS",26,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","Kepler",14,,,,,,-1,"2022_07_30"
164557035,"Kepler-617","Kepler",11,,,,,,-1,"2022_07_30"
164557035,"Kepler-617","Kepler",10,,,,,,-1,"2022_07_30"
164557035,"Kepler-617","Kepler",11,1034.21557742124,1034.21966397781,0.007644976637574,2.15080990334871,0.21751516039285,0.320604805114607,"2022_07_30"
164557035,"Kepler-617","Kepler",10,,,,,,-1,"2022_07_30"
164557035,"Kepler-617","TESS",41,,,,,,-1,"2022_07_30"
164557035,"Kepler-617","Kepler",7,,,,,,-1,"2022_08_10"
164557035,"Kepler-617","Kepler",7,,,,,,-1,"2022_08_10"
164557035,"Kepler-617","Kepler",7,,,,,,-1,"2022_08_10"
164557035,"Kepler-617","Kepler",8,,,,,,-1,"2022_08_10"
164557035,"Kepler-617","Kepler",8,,,,,,-1,"2022_08_10"
164557035,"Kepler-617","Kepler",8,,,,,,-1,"2022_08_10"
164557035,"Kepler-617","TESS",40,,,,,,-1,"2022_07_30"
164557035,"Kepler-617","TESS",53,,,,,,-1,"2022_07_30"
164557035,"Kepler-617","Kepler",11,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","Kepler",10,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","Kepler",7,,,,,,-1,"2022_08_10"
164832454,"Kepler-504","Kepler",7,,,,,,-1,"2022_08_10"
164832454,"Kepler-504","Kepler",11,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","Kepler",8,,,,,,-1,"2022_08_10"
164832454,"Kepler-504","Kepler",12,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","Kepler",12,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","Kepler",11,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","Kepler",10,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","TESS",41,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","TESS",40,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","Kepler",7,,,,,,-1,"2022_08_10"
164832454,"Kepler-504","TESS",53,,,,,,-1,"2022_07_30"
164832454,"Kepler-504","Kepler",6,,,,,,-1,"2022_08_10"
164832454,"Kepler-504","Kepler",9,,,,,,-1,"2022_08_10"
164832454,"Kepler-504","Kepler",9,,,,,,-1,"2022_08_10"
164832454,"Kepler-504","Kepler",8,,,,,,-1,"2022_08_10"
164832454,"Kepler-504","Kepler",8,,,,,,-1,"2022_08_10"
164832454,"Kepler-504","Kepler",6,565.822955771786,565.827042594137,0.009181953375924,2.37510515213567,0.188614440095825,0.847680019224769,"2022_08_10"
164884002,"Kepler-55","Kepler",8,,,,,,-1,"2022_08_10"
164884002,"Kepler-55","Kepler",12,1138.55379461544,1138.55924364873,0.012433606755001,4.34620516908706,0.421573770949763,0.974362348879517,"2022_07_30"
164884002,"Kepler-55","Kepler",8,,,,,,-1,"2022_08_10"
164884002,"Kepler-55","Kepler",7,,,,,,-1,"2022_08_10"
164884002,"Kepler-55","Kepler",7,,,,,,-1,"2022_08_10"
164884002,"Kepler-55","Kepler",7,,,,,,-1,"2022_08_10"
164884002,"Kepler-55","Kepler",8,,,,,,-1,"2022_08_10"
164884002,"Kepler-55","Kepler",9,,,,,,-1,"2022_08_10"
164884002,"Kepler-55","Kepler",17,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",15,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",9,872.10155414854,872.103597423971,0.014236239900684,1.97935043616328,0.236909429011727,0.467663884949649,"2022_08_10"
164884002,"Kepler-55","Kepler",16,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",10,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",10,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",11,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",12,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",17,1572.57854913231,1572.58127363482,0.015758360342143,2.99682951347705,0.296830058345144,0.268040070625531,"2022_07_30"
164884002,"Kepler-55","Kepler",15,1427.28431075876,1427.28907846721,0.01803403119605,4.65673346203575,0.343232755359288,0.556718065799034,"2022_07_30"
164884002,"Kepler-55","Kepler",15,1412.72802100446,1412.73142646401,0.017584657374705,3.49479745010255,0.265625718286533,0.973435384065367,"2022_07_30"
164884002,"Kepler-55","Kepler",13,1239.45046862844,1239.45864243892,0.018900391605987,8.52497376009033,0.500345579769477,0.606273906437716,"2022_07_30"
164884002,"Kepler-55","Kepler",13,1189.92839594346,1189.93316390927,0.014993734761062,4.13441930220951,0.376204354871253,0.209233934468925,"2022_07_30"
164884002,"Kepler-55","Kepler",10,999.570399152668,999.581977691778,0.077396890731207,30.2789304052054,0.521619444800608,0.117206037575336,"2022_07_30"
164884002,"Kepler-55","Kepler",13,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",14,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",15,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",16,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",16,,,,,,-1,"2022_07_30"
164884002,"Kepler-55","Kepler",14,1304.60123354018,1304.60736359373,0.021119707970347,7.4973271867679,0.462095573213746,0.071605360042394,"2022_07_30"
164886585,"Kepler-1661","Kepler",15,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","Kepler",16,1510.1596993494,1510.16719180085,0.007932978729053,2.85757339662429,0.189752242642034,0.919682962123282,"2022_07_30"
164886585,"Kepler-1661","Kepler",15,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","Kepler",16,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","Kepler",15,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","TESS",14,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","TESS",26,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","Kepler",14,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","TESS",41,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","TESS",53,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","Kepler",16,,,,,,-1,"2022_07_30"
164886585,"Kepler-1661","TESS",40,,,,,,-1,"2022_07_30"
166527623,"HIP 67522","TESS",11,1608.28686090151,1608.29797198555,0.003271178659021,2.35564288579974,0.189733739647292,0.61256542337174,"2022_07_30"
166527623,"HIP 67522","TESS",11,1609.67296545399,1609.68824310978,0.008170473149581,6.08931425260413,0.24888621313201,0.811732598451724,"2022_07_30"
166527623,"HIP 67522","TESS",38,2334.89350600155,2334.90739489544,0.005231758888322,3.58919324020419,0.323216897485324,0.017527257576216,"2022_07_30"
166527623,"HIP 67522","TESS",38,2334.97545047479,2335.00183937291,0.011214773299776,16.1168738049909,0.054200756777793,0.029301729581047,"2022_07_30"
166527623,"HIP 67522","TESS",38,2335.16989498607,2335.18100610063,0.005448125279458,2.88969893609134,0.203886517089758,0.057241154463297,"2022_07_30"
166527623,"HIP 67522","TESS",38,2342.01154295886,2342.02126511483,0.005247537410218,3.50908054756443,0.175692696196203,0.040306751646131,"2022_07_30"
169461816,"KOI-12","Kepler",16,1550.63122341981,1550.63394798838,0.001695489798301,0.233969294498303,0.024660854875011,0.634587618319319,"2022_07_30"
169461816,"KOI-12","Kepler",16,1542.54206048142,1542.54819069889,0.001768401013262,0.544860457979684,0.038105151526194,0.181544746037682,"2022_07_30"
169461816,"KOI-12","Kepler",15,1457.91965790278,1457.92714996698,0.00509133750095,1.09260957754405,0.036032473305508,0.442169780347428,"2022_07_30"
169461816,"KOI-12","Kepler",4,,,,,,-1,"2022_08_11"
169461816,"KOI-12","Kepler",12,,,,,,-1,"2022_07_30"
169461816,"KOI-12","Kepler",12,,,,,,-1,"2022_07_30"
169461816,"KOI-12","Kepler",15,,,,,,-1,"2022_07_30"
169461816,"KOI-12","Kepler",16,,,,,,-1,"2022_07_30"
169461816,"KOI-12","Kepler",16,,,,,,-1,"2022_07_30"
169461816,"KOI-12","Kepler",17,,,,,,-1,"2022_07_30"
169461816,"KOI-12","Kepler",17,,,,,,-1,"2022_07_30"
169461816,"KOI-12","TESS",14,,,,,,-1,"2022_07_30"
169461816,"KOI-12","TESS",15,,,,,,-1,"2022_07_30"
169461816,"KOI-12","Kepler",11,,,,,,-1,"2022_07_30"
169461816,"KOI-12","Kepler",14,1370.90021716618,1370.90634710436,0.002507768569352,0.891876367581062,0.045610456443471,0.568545936210763,"2022_07_30"
169461816,"KOI-12","Kepler",12,1137.4403369331,1137.44919135744,0.004455087488921,1.3397423496451,0.041288098530707,0.493356882799102,"2022_07_30"
169461816,"KOI-12","Kepler",14,1281.12929420883,1281.1313375852,0.004233656180122,0.352151614286331,0.018634371084245,0.540822166307732,"2022_07_30"
169461816,"KOI-12","Kepler",3,331.930073146788,331.939608385757,0.002950102926189,1.16073729972338,0.048597861599854,0.379828284417045,"2022_08_11"
169461816,"KOI-12","Kepler",4,359.729475485823,359.734924293152,0.000981783997646,0.360826002376991,0.036519052555072,0.93676577959546,"2022_08_11"
169461816,"KOI-12","Kepler",4,382.873988502608,382.878756217622,0.003322054627413,0.657253375263567,0.028912251054365,0.233000845515533,"2022_08_11"
169461816,"KOI-12","Kepler",4,413.593042686414,413.596448216449,0.00113248532094,0.248927141917828,0.03132284121374,0.953456799636096,"2022_08_11"
169461816,"KOI-12","Kepler",4,433.873735940731,433.877822742368,0.001304360222412,0.299597314087535,0.032510700207159,0.08930034658606,"2022_08_11"
169461816,"KOI-12","Kepler",5,472.363857925207,472.372031690924,0.001986167812117,0.795024919856171,0.041458513975842,0.244983889015143,"2022_08_11"
169461816,"KOI-12","Kepler",3,265.073722125177,265.083938488737,0.001818745147314,0.956364806870256,0.051851935178541,0.635461465775164,"2022_08_11"
169461816,"KOI-12","Kepler",5,482.738471762954,482.749370175676,0.002999915779787,1.38421329104245,0.053155534287691,0.826026067008425,"2022_08_11"
169461816,"KOI-12","Kepler",8,,,,,,-1,"2022_08_11"
169461816,"KOI-12","Kepler",8,,,,,,-1,"2022_08_11"
169461816,"KOI-12","Kepler",7,,,,,,-1,"2022_08_11"
169461816,"KOI-12","Kepler",7,,,,,,-1,"2022_08_11"
169461816,"KOI-12","Kepler",6,,,,,,-1,"2022_08_11"
169461816,"KOI-12","Kepler",2,,,,,,-1,"2022_08_11"
169461816,"KOI-12","Kepler",8,780.228305348435,780.267129423293,0.00376658704773,6.67332043755626,0.089580071892787,0.48728628745767,"2022_08_11"
169461816,"KOI-12","Kepler",14,1300.06572610359,1300.06981291255,0.00231735220397,0.596496346784522,0.036682083943375,0.601378810017973,"2022_07_30"
169461816,"KOI-12","Kepler",2,215.524344017002,215.533879661474,0.003043196543713,1.29284852594133,0.052298744245215,0.860391566841902,"2022_08_11"
169461816,"KOI-12","Kepler",9,826.642229387144,826.649040744538,0.004209353199077,1.03955377740251,0.034449680831033,0.086751475698737,"2022_08_11"
169461816,"KOI-12","Kepler",13,1256.88859843845,1256.89064193228,0.001326681600579,0.193289887410524,0.024173022146868,0.183194124746531,"2022_07_30"
169461816,"KOI-12","Kepler",13,1250.88833178627,1250.89105641444,0.001090515565447,0.179719596545504,0.023374285482413,0.847142291044516,"2022_07_30"
169461816,"KOI-12","Kepler",13,1239.13572447461,1239.14117373591,0.00240518529843,0.738935693861584,0.034159005708439,0.188924003957858,"2022_07_30"
169461816,"KOI-12","Kepler",13,1225.4350212123,1225.43910810359,0.00153978546707,0.343773401489919,0.029919149450474,0.421600362993847,"2022_07_30"
169461816,"KOI-12","Kepler",13,1207.27827280232,1207.28167854399,0.001779454437182,0.375215439163204,0.032110300051714,0.404710789424693,"2022_07_30"
169461816,"KOI-12","Kepler",9,849.413724936974,849.419174088005,0.001560321913488,0.452277146165601,0.036875828197885,0.362095269440544,"2022_08_11"
169461816,"KOI-12","Kepler",5,,,,,,-1,"2022_08_11"
169461816,"KOI-12","Kepler",11,1077.79173120958,1077.7944554799,0.001537768593966,0.240165515192291,0.024915600190691,0.152668127930999,"2022_07_30"
169461816,"KOI-12","Kepler",11,1032.0315782801,1032.03702693377,0.001556491069904,0.449793871927947,0.033645344050017,0.589818142449079,"2022_07_30"
169461816,"KOI-12","Kepler",11,1005.95658799724,1005.9593125118,0.001830067752622,0.267657844431168,0.0277973217398,0.129458327418288,"2022_07_30"
169461816,"KOI-12","Kepler",10,956.616927651565,956.629868928634,0.003968889990643,2.45047645913356,0.057986127392532,0.366133912932982,"2022_07_30"
169461816,"KOI-12","Kepler",10,928.461002341763,928.466451384716,0.003502095146177,0.844843152851538,0.037920673631494,0.789228938802665,"2022_07_30"
169461816,"KOI-12","Kepler",0,124.03811669023,124.042203786623,0.001756447997075,0.418764269619566,0.03281752166275,0.73660020326063,"2022_08_11"
169461816,"KOI-12","Kepler",11,1089.82385330198,1089.82589661427,0.002318279493498,0.272200392244526,0.022782106187378,0.82654096173362,"2022_07_30"
180695581,"TOI-1807","TESS",22,1918.09401633325,1918.10929435924,0.002652796437368,2.29010647547239,0.191986824355035,0.128592890077897,"2022_07_30"
180695581,"TOI-1807","TESS",23,,,,,,-1,"2022_07_30"
200322593,"TOI-540","TESS",5,1444.27680585169,1444.30319477819,0.042309173803066,46.3429586483004,1.17671403157631,0.18813543209171,"2022_07_30"
200322593,"TOI-540","TESS",5,1444.76430642586,1444.7740286569,0.046307546334832,16.5606844508881,0.780738542496782,0.581551022007483,"2022_07_30"
200322593,"TOI-540","TESS",4,1421.97385343077,1421.98357575892,0.042605419886548,16.9026393612371,0.702279045687374,0.189532664340678,"2022_07_30"
200322593,"TOI-540","TESS",4,1429.46700252519,1429.47255813998,0.045204502797883,10.4886447158857,0.432672856013026,0.236544355203425,"2022_07_30"
200322593,"TOI-540","TESS",31,2146.25295184695,2146.25387779075,0.043697131013933,2.90576792910188,0.196678120986288,0.686667364421855,"2022_07_30"
200322593,"TOI-540","TESS",31,2155.51951868383,2155.52044461866,0.017887563208029,1.33420138040515,0.195021956363103,0.16483672827988,"2022_07_30"
200322593,"TOI-540","TESS",31,2156.09313520522,2156.09545004125,0.056246886206343,7.28523902623389,0.3238044950884,0.627748351582352,"2022_07_30"
200322593,"TOI-540","TESS",5,1460.17535853801,1460.21563594248,0.044388864678545,62.539560477128,1.22302892541958,0.018353108334076,"2022_07_30"
200322593,"TOI-540","TESS",6,1476.5,1476.53,,,,0.193,"2022_07_30"
200322593,"TOI-540","TESS",6,1480.35284862815,1480.36395954666,0.030149326949466,16.2549032565359,0.662151415553206,0.30169632356196,"2022_07_30"
200322593,"TOI-540","TESS",32,2195.27904016339,2195.28019755666,0.043684249854723,3.08704152470142,0.243391409656461,0.250984779034776,"2022_07_30"
200322593,"TOI-540","TESS",32,2185.26777072829,2185.27077996351,0.07783890033032,8.17363708958967,0.369183398402989,0.171836406094402,"2022_07_30"
200322593,"TOI-540","TESS",32,2174.76478944468,2174.76548389138,0.027033004446652,1.22105292989585,0.179289211768932,0.695873922154189,"2022_07_30"
200322593,"TOI-540","TESS",31,2162.18718626671,2162.18811220154,0.030485818336033,1.85117070757691,0.207796511869022,0.545680391792311,"2022_07_30"
200322593,"TOI-540","TESS",31,2165.31244223855,2165.31313668734,0.027065601205966,1.27465568678515,0.167843163742607,0.067778799350248,"2022_07_30"
202426247,"TOI-1860","TESS",16,1748.60629553614,1748.61324002892,0.003971112948039,1.20204128587593,0.111734274875687,0.966280432227277,"2022_07_30"
202426247,"TOI-1860","TESS",22,,,,,,-1,"2022_07_30"
202426247,"TOI-1860","TESS",21,,,,,,-1,"2022_07_30"
202426247,"TOI-1860","TESS",23,,,,,,-1,"2022_07_30"
202426247,"TOI-1860","TESS",41,,,,,,-1,"2022_07_30"
202426247,"TOI-1860","TESS",48,,,,,,-1,"2022_07_30"
202426247,"TOI-1860","TESS",15,,,,,,-1,"2022_07_30"
236387002,,"TESS",51,2700.18937171304,2700.19909413641,0.072570649213661,26.3711031177641,0.36932894209168,0.975372666663619,"2022_08_02"
236387002,,"TESS",51,2714.59462002757,2714.5955459582,0.011396815613572,0.754708831567851,0.112706050401827,0.975862568478878,"2022_08_02"
236387002,,"TESS",52,2719.16243184564,2719.18974640804,0.112269826244666,83.1262205072244,0.583236269696099,0.610205081424033,"2022_08_02"
236387002,,"TESS",52,2719.90640680651,2719.90756420454,0.016366232339221,1.24694689677051,0.158702591785361,0.713522592093019,"2022_08_02"
236387002,,"TESS",24,1961.06433662718,1961.11850482342,0.076233155931524,91.83872417781,0.681643010519705,0.331382324862451,"2022_08_02"
236387002,,"TESS",24,1965.46445595366,1965.47417842744,0.029763482381283,9.34991872538142,0.413098636812068,0.942436996549841,"2022_08_02"
236387002,,"TESS",24,1966.74087737686,1966.74643307174,0.012983781386808,3.8107307089257,0.304368525414936,0.119696569714877,"2022_08_02"
236387002,,"TESS",25,1989.25080037405,1989.25496702904,0.00778922451919,2.308027047886,0.350624638177818,0.245701249625857,"2022_08_02"
236387002,,"TESS",24,1976.77714452425,1976.79520029529,0.034988715932133,20.1380055852524,0.598119871409367,0.51345602751074,"2022_08_02"
236387002,,"TESS",25,1983.75775539408,1983.76331093453,0.008205445572581,2.64583972909163,0.277117862596843,0.482869483542246,"2022_08_02"
236387002,,"TESS",25,1984.12442115483,1984.12997669854,0.008350452670054,2.91691298071083,0.387969080930294,0.533789199447775,"2022_08_02"
236387002,,"TESS",25,1987.78691505822,1987.80774834854,0.038011313672315,31.5724262265581,0.804297714474439,0.04240813535363,"2022_08_02"
236387002,,"TESS",25,1997.24935442828,1997.26046534434,0.023561672252848,9.61775832312989,0.481314994975418,0.356478812444762,"2022_08_02"
236387002,,"TESS",25,1999.51042762705,1999.51876082225,0.010978377008685,4.78058518681006,0.395652851676402,0.670479238029165,"2022_08_02"
236387002,,"TESS",24,1968.03396463322,1968.0464649294,0.031919594906319,13.4950173746976,0.422363278493819,0.299270565387906,"2022_08_02"
239227652,"Kepler-755","Kepler",9,,,,,,-1,"2022_08_11"
239227652,"Kepler-755","Kepler",11,1081.53700845941,1081.53905166592,0.009215681800879,1.25885513176766,0.088364292791593,0.143800688775134,"2022_07_30"
239227652,"Kepler-755","Kepler",9,,,,,,-1,"2022_08_11"
239227652,"Kepler-755","Kepler",10,,,,,,-1,"2022_07_30"
239227652,"Kepler-755","Kepler",10,,,,,,-1,"2022_07_30"
239227652,"Kepler-755","Kepler",11,,,,,,-1,"2022_07_30"
239229224,"Kepler-171","Kepler",9,,,,,,-1,"2022_08_11"
239229224,"Kepler-171","Kepler",9,,,,,,-1,"2022_08_11"
239229224,"Kepler-171","Kepler",11,,,,,,-1,"2022_07_30"
239229224,"Kepler-171","Kepler",10,,,,,,-1,"2022_07_30"
239229224,"Kepler-171","Kepler",10,,,,,,-1,"2022_07_30"
239229224,"Kepler-171","Kepler",11,1081.53704631904,1081.53977059652,0.015845323039655,2.36395419865255,0.172300226297521,0.821459880014338,"2022_07_30"
239275865,"Kepler-560","Kepler",15,1423.06601018305,1423.07009670109,0.01715940403497,4.42085325160949,0.288263489300571,0.98892008950115,"2022_07_30"
239275865,"Kepler-560","Kepler",14,1322.49914438379,1322.51140476889,0.012191282996496,7.20552268129858,0.376794341936576,0.546296390702118,"2022_07_30"
239275865,"Kepler-560","TESS",41,,,,,,-1,"2022_07_30"
239275865,"Kepler-560","Kepler",14,,,,,,-1,"2022_07_30"
239275865,"Kepler-560","Kepler",15,,,,,,-1,"2022_07_30"
239275865,"Kepler-560","Kepler",15,,,,,,-1,"2022_07_30"
257605131,"TOI-451","TESS",5,,,,,,-1,"2022_07_30"
257605131,"TOI-451","TESS",4,1412.13469836993,1412.15969889198,0.027197481688707,23.5356146381176,0.500737713247329,0.610840661309323,"2022_07_30"
257605131,"TOI-451","TESS",31,2152.4692310815,2152.4803422785,0.031932793105346,12.159228931984,0.322065473819668,0.917903549556888,"2022_07_30"
262530407,,"TESS",29,,,,,,-1,"2022_08_02"
262530407,,"TESS",2,,,,,,-1,"2022_08_02"
262530407,,"TESS",3,1405.68235751622,1405.6948571293,0.007699507422879,3.75036734785592,0.278361142339515,0.359754522662745,"2022_08_02"
267749737,"Kepler-1084","Kepler",11,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","TESS",40,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","TESS",14,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",11,1014.89461836526,1014.89870494721,0.003765411452603,0.671776417441243,0.039730219081194,0.754129694027697,"2022_07_31"
267749737,"Kepler-1084","TESS",41,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","TESS",53,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","TESS",15,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",12,1134.85897883907,1134.86102212988,0.001650396295611,0.25472151055506,0.035132031081059,0.178232869920126,"2022_07_31"
267749737,"Kepler-1084","Kepler",13,1236.46378735259,1236.47400440929,0.005822684780475,2.3521039291434,0.06926650315303,0.661010857606671,"2022_07_31"
267749737,"Kepler-1084","Kepler",12,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",12,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",13,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",11,1036.00116961956,1036.00457500058,0.003692854741488,0.505759389320414,0.033016011067418,0.033276961582924,"2022_07_31"
267749737,"Kepler-1084","Kepler",15,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",14,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",16,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",16,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",16,,,,,,-1,"2022_07_31"
267749737,"Kepler-1084","Kepler",15,1446.25878096412,1446.26763516087,0.00316332105973,1.41505201915404,0.063709988079423,0.833725354932548,"2022_07_31"
267749737,"Kepler-1084","Kepler",13,1263.09783859453,1263.10056317881,0.002716824473189,0.47136941614765,0.038971686581344,0.632117873100731,"2022_07_31"
267749737,"Kepler-1084","Kepler",15,,,,,,-1,"2022_07_31"
272942100,"Kepler-249","Kepler",16,1498.54733951689,1498.55006386846,0.009052714118101,1.89206270417375,0.229562661485943,0.569257316208382,"2022_08_01"
272942100,"Kepler-249","Kepler",9,,,,,,-1,"2022_08_11"
272942100,"Kepler-249","Kepler",9,,,,,,-1,"2022_08_11"
272942100,"Kepler-249","Kepler",15,1426.68915741635,1426.69324392729,0.012818195299111,2.80303769890087,0.282420597922854,0.837113191933577,"2022_08_01"
272942100,"Kepler-249","Kepler",15,1456.27567618664,1456.27840057127,0.013882528030782,2.80444318434197,0.231700070302789,0.784994577965169,"2022_08_01"
272942100,"Kepler-249","Kepler",13,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",13,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",12,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",11,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",11,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",10,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",10,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","TESS",41,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",12,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",12,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",13,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",14,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",16,,,,,,-1,"2022_08_01"
272942100,"Kepler-249","Kepler",16,,,,,,-1,"2022_08_01"
273373582,"Kepler-1229","Kepler",16,,,,,,-1,"2022_08_01"
273373582,"Kepler-1229","Kepler",14,,,,,,-1,"2022_08_01"
273373582,"Kepler-1229","Kepler",14,,,,,,-1,"2022_08_01"
273373582,"Kepler-1229","Kepler",14,1361.79753562478,1361.802984454,0.026578849191363,8.37365420631831,0.415118864386491,0.503885155506658,"2022_08_01"
273373582,"Kepler-1229","Kepler",16,,,,,,-1,"2022_08_01"
273373582,"Kepler-1229","Kepler",16,,,,,,-1,"2022_08_01"
273373582,"Kepler-1229","TESS",41,,,,,,-1,"2022_08_01"
273379660,"Kepler-862","TESS",41,2442.01433987368,2442.01989541767,0.26894553178325,92.565652419666,11.8290120839413,0.438838231450473,"2022_08_01"
273379660,"Kepler-862","TESS",41,2436.06573714567,2436.06990380867,0.254301944970472,82.2466549731306,10.9010734742726,0.549591958518266,"2022_08_01"
273379660,"Kepler-862","TESS",41,2434.1199053248,2434.12823865405,0.375742700032549,197.338802142918,16.3058646023345,0.93160557021608,"2022_08_01"
279915941,"Kepler-1542","TESS",53,,,,,,-1,"2022_08_01"
279915941,"Kepler-1542","TESS",40,2408.56718503135,2408.57412949615,0.027754099765133,11.0848434770621,0.929674125981236,0.081920336299775,"2022_08_01"
298969755,"Kepler-155","Kepler",16,1554.33214181896,1554.3369097125,0.011909346119437,2.6949385565435,0.213587930934513,0.589861639810191,"2022_08_01"
298969755,"Kepler-155","Kepler",16,1546.36084910839,1546.37515294092,0.015514472605676,10.0954467079183,0.362561444571702,0.245900759324405,"2022_08_01"
298969755,"Kepler-155","Kepler",16,1535.49274638129,1535.49547081156,0.005376183901189,1.10388213129586,0.149845488645023,0.413537372272597,"2022_08_01"
298969755,"Kepler-155","Kepler",16,1531.16145967956,1531.165546416,0.006888308387388,1.93204106663216,0.20846884175792,0.683281929317435,"2022_08_01"
298969755,"Kepler-155","Kepler",16,1531.18189346186,1531.18870472269,0.008501637730747,3.53715952152419,0.26234964324804,0.686727067396134,"2022_08_01"
298969755,"Kepler-155","TESS",53,,,,,,-1,"2022_08_01"
298969755,"Kepler-155","TESS",41,,,,,,-1,"2022_08_01"
298969755,"Kepler-155","TESS",40,,,,,,-1,"2022_08_01"
298969755,"Kepler-155","Kepler",16,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","Kepler",13,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","TESS",26,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","TESS",15,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","TESS",40,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","Kepler",10,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","Kepler",10,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","Kepler",12,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","TESS",41,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","Kepler",16,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","TESS",14,,,,,,-1,"2022_08_01"
299096355,"Kepler-16","Kepler",2,221.721394048247,221.735016524493,0.00448902684339,2.38231083340161,0.076579687555553,0.311983049132286,"2022_08_11"
