tstamp,period,sector,subsample,D+,p+,D-,p-,D,p,nflares,totobs_days,phaseshift
2021-11-10,Orbit,Sector 27,total,0.020582025067433,0.895767324667421,0.131437009574444,0.017696672879975,0.131437009574444,0.035393182085928,114,23.3185185185185,0.8
2021-11-10,Orbit,Sector 27,total,0.060968116765867,0.411808704020255,0.091050917876011,0.142164105840755,0.091050917876011,0.283542344301152,114,23.3185185185185,0.9
2021-11-10,Orbit,Both Sectors,high energy half,0.04318187789315284,0.7461707013458793,0.18381751123640255,0.00713277521591634,0.18381751123640255,0.014265547159876268,71,48.44907407407407,0.0
2021-11-10,Orbit,Both Sectors,high energy half,0.037257719628113695,0.801407295883604,0.18974166950144178,0.005167488968975112,0.18974166950144178,0.010334977094886668,71,48.449074074074076,0.1
2021-11-10,Orbit,Both Sectors,high energy half,0.10681835517785726,0.18440482680244505,0.12018103395169821,0.1186604164282786,0.12018103395169821,0.23695317962895077,71,48.449074074074076,0.2
2021-11-10,Orbit,Both Sectors,high energy half,0.21291488208730214,0.001324418982303873,0.014084507042253502,0.9625085712504403,0.21291488208730214,0.0026488379620144276,71,48.44907407407407,0.3
2021-11-10,Orbit,Both Sectors,high energy half,0.13114848806136592,0.07951138139154959,0.09585090106818966,0.2548296011727953,0.13114848806136592,0.1589510995330687,71,48.44907407407407,0.4
2021-11-10,Orbit,Both Sectors,high energy half,0.10537386728663589,0.1928111733328164,0.1216255218429193,0.11278958333070192,0.1216255218429193,0.22528021879566068,71,48.44907407407407,0.5
2021-11-10,Orbit,Both Sectors,high energy half,0.035577365039928255,0.816365797527948,0.19142202408962716,0.004707065844659572,0.19142202408962716,0.009414131120562138,71,48.44907407407407,0.6
2021-11-10,Orbit,Both Sectors,high energy half,0.029736775030629437,0.8650247869843926,0.1972626140989262,0.003380923421695781,0.1972626140989262,0.0067618467029995875,71,48.44907407407407,0.7
2021-11-10,Orbit,Both Sectors,high energy half,0.0073043292086487415,0.9878429172773919,0.21969505992090665,0.0008625380766439166,0.21969505992090665,0.0017250761528796454,71,48.44907407407407,0.8
2021-11-10,Orbit,Both Sectors,high energy half,0.034559202835298106,0.8252447161848072,0.19244018629425713,0.004446466889978428,0.19244018629425713,0.008892933332738086,71,48.44907407407407,0.9
2021-11-10,Orbit,Sector 1,high energy half,0.05580797356495029,0.7614030059807526,0.19157557317633644,0.05368331526816511,0.19157557317633644,0.10735416330110614,38,25.130555555555556,0.0
2021-11-10,Orbit,Sector 1,high energy half,0.08823803179885159,0.5230622492798166,0.15914551494243523,0.13119633680634038,0.15914551494243523,0.261872002142417,38,25.130555555555556,0.1
2021-11-10,Orbit,Sector 1,high energy half,0.15273164119539473,0.1535224858842591,0.0946519055458922,0.4764724938903562,0.15273164119539473,0.3060482098066586,38,25.130555555555556,0.2
2021-11-10,Orbit,Sector 1,high energy half,0.13222469792254482,0.2430563112083136,0.11515884881874189,0.3389876890852777,0.13222469792254482,0.4795362332639538,38,25.130555555555556,0.3
2021-11-10,Orbit,Sector 1,high energy half,0.14185859808136453,0.19747075424002922,0.10552494865992218,0.40100276813392943,0.14185859808136453,0.39213275212644516,38,25.130555555555556,0.4
2021-11-10,Orbit,Sector 1,high energy half,0.09620519741932476,0.4653924692160882,0.15117834932196195,0.1593238540419157,0.15117834932196195,0.31748618516582927,38,25.130555555555556,0.5
2021-11-10,Orbit,Sector 1,high energy half,0.018674407916552727,0.9629697643012449,0.22870913882473398,0.015708947535643825,0.22870913882473398,0.03141782970607254,38,25.130555555555556,0.6
2021-11-10,Orbit,Sector 1,high energy half,0.04252063783865567,0.8482168951973587,0.2048629089026312,0.035474786877216086,0.2048629089026312,0.0709474162252739,38,25.130555555555556,0.7
2021-11-10,Orbit,Sector 1,high energy half,0.009433193905511006,0.9866485236747236,0.2379503528357758,0.011175933785307615,0.2379503528357758,0.02235185271030049,38,25.130555555555556,0.8
2021-11-10,Orbit,Sector 1,high energy half,0.015492195726411195,0.972638064854885,0.23189135101487557,0.013993073564839992,0.23189135101487557,0.02798610755853337,38,25.130555555555556,0.9
2021-11-10,Orbit,Sector 27,high energy half,0.04990061029609938,0.8218456265720885,0.2040749778599208,0.05540360229694283,0.2040749778599208,0.11079360484217671,33,23.318518518518516,0.0
2021-11-10,Orbit,Sector 27,high energy half,-2.220446049250313e-16,1.0,0.2539755881560203,0.011528955810791467,0.2539755881560203,0.023057896653359333,33,23.318518518518516,0.1
2021-11-10,Orbit,Sector 27,high energy half,0.06108074871972584,0.7515197350654845,0.19289483943629426,0.07507663660306989,0.19289483943629426,0.1501040490986163,33,23.318518518518516,0.2
2021-11-10,Orbit,Sector 27,high energy half,0.22367255785298987,0.031187342898754706,0.030303030303030276,0.9212291867278302,0.22367255785298987,0.062373523843517464,33,23.318518518518516,0.3
2021-11-10,Orbit,Sector 27,high energy half,0.12179841217126791,0.3475054170504288,0.13217717598475223,0.28994964075905694,0.13217717598475223,0.5664880929199192,33,23.318518518518516,0.4
2021-11-10,Orbit,Sector 27,high energy half,0.11256064456509174,0.4033293270353761,0.14141494359092838,0.2438119421134762,0.14141494359092838,0.4810232747226575,33,23.318518518518516,0.5
2021-11-10,Orbit,Sector 27,high energy half,0.01217162893227075,0.9820740648446851,0.2418039592237496,0.017466207399645505,0.2418039592237496,0.03493232135050184,33,23.318518518518516,0.6
2021-11-10,Orbit,Sector 27,high energy half,0.01217162893227075,0.9820740648446851,0.2418039592237496,0.017466207399645505,0.2418039592237496,0.03493232135050184,33,23.318518518518516,0.7
2021-11-10,Orbit,Sector 27,high energy half,0.026365345000192608,0.9393687096673001,0.22761024315582767,0.027606638381691178,0.22761024315582767,0.05521259069885709,33,23.318518518518516,0.8
2021-11-10,Orbit,Sector 27,high energy half,0.07096346646259277,0.6855550497766257,0.18301212169342734,0.09680813631235981,0.18301212169342734,0.1934729338284067,33,23.318518518518516,0.9
2021-11-10,Orbit,Both Sectors,low energy half,0.06664151358714093,0.3356791773905553,0.04444740709424,0.6094614788703527,0.06664151358714093,0.6463422647310695,118,48.449074074074076,0.0
2021-11-10,Orbit,Both Sectors,low energy half,0.024416022734654708,0.8549434763223157,0.0866728979467265,0.16035647718073334,0.0866728979467265,0.3194331331269593,118,48.44907407407407,0.1
2021-11-10,Orbit,Both Sectors,low energy half,0.025709474604120763,0.8412743664899782,0.08537944607726045,0.1691626515789152,0.08537944607726045,0.3367372127530242,118,48.44907407407407,0.2
2021-11-10,Orbit,Both Sectors,low energy half,0.07977160817558271,0.21133425668870132,0.03131731250579846,0.7772892191442057,0.07977160817558271,0.4187715923619477,118,48.44907407407407,0.3
2021-11-10,Orbit,Both Sectors,low energy half,0.059751560457637076,0.41416283408932614,0.05133736022374438,0.5192381401447551,0.059751560457637076,0.7705768597276208,118,48.449074074074076,0.4
2021-11-10,Orbit,Both Sectors,low energy half,0.01998460937056412,0.8982031613648417,0.09110431131081712,0.13271442828097532,0.09110431131081712,0.2648329206524228,118,48.44907407407407,0.5
2021-11-10,Orbit,Both Sectors,low energy half,0.0182842056201633,0.9130941891608195,0.09280471506121757,0.12311480060341612,0.09280471506121757,0.24578969382319504,118,48.449074074074076,0.6
2021-11-10,Orbit,Both Sectors,low energy half,0.05152762882410758,0.5167813563271574,0.05956129185727327,0.41643995453585336,0.05956129185727327,0.773864987728748,118,48.449074074074076,0.7
2021-11-10,Orbit,Both Sectors,low energy half,0.01105291718407675,0.9645369328247957,0.10003600349730407,0.08809482783334328,0.10003600349730407,0.17607617286137564,118,48.44907407407407,0.8
2021-11-10,Orbit,Both Sectors,low energy half,0.0426791837072914,0.6327503890521025,0.06840973697408959,0.31690693279564697,0.06840973697408959,0.6139458437502907,118,48.44907407407407,0.9
2021-11-10,Orbit,Sector 1,low energy half,0.0,1.0,0.28117279432632597,0.002215134913968502,0.28117279432632597,0.004430269817579435,37,25.130555555555556,0.0
2021-11-10,Orbit,Sector 1,low energy half,0.0,1.0,0.28117279432632597,0.002215134913968502,0.28117279432632597,0.004430269817579435,37,25.130555555555556,0.1
2021-11-10,Orbit,Sector 1,low energy half,0.07655516686134572,0.6171228204512266,0.20461762746498036,0.038910728288492624,0.20461762746498036,0.07781829467905299,37,25.130555555555556,0.2
2021-11-10,Orbit,Sector 1,low energy half,0.170574686546832,0.1034687660999841,0.11059810777949408,0.3768402558129284,0.170574686546832,0.2067439865035594,37,25.130555555555556,0.3
2021-11-10,Orbit,Sector 1,low energy half,0.1064739991456029,0.4037472747135367,0.1746987951807229,0.09278673999212413,0.1746987951807229,0.1854505794469823,37,25.130555555555556,0.4
2021-11-10,Orbit,Sector 1,low energy half,0.10951517450909498,0.38382220891852487,0.17165761981723077,0.10057556686597388,0.17165761981723077,0.2009791473092657,37,25.130555555555556,0.5
2021-11-10,Orbit,Sector 1,low energy half,0.12068805845748454,0.3149246489620048,0.1604847358688411,0.13360511341288522,0.1604847358688411,0.26665083155517855,37,25.130555555555556,0.6
2021-11-10,Orbit,Sector 1,low energy half,0.17137531031639575,0.10132365992740269,0.10979748400993011,0.38199620713170684,0.17137531031639575,0.20246994215514613,37,25.130555555555556,0.7
2021-11-10,Orbit,Sector 1,low energy half,0.13424190189968888,0.2415777646766066,0.14693089242663693,0.18379804653541795,0.14693089242663693,0.3655093957857348,37,25.130555555555556,0.8
2021-11-10,Orbit,Sector 1,low energy half,0.0,1.0,0.28117279432632597,0.002215134913968502,0.28117279432632597,0.004430269817579435,37,25.130555555555556,0.9
2021-11-10,Orbit,Sector 27,low energy half,0.1215890551712237,0.08394304422456994,0.026912786091894514,0.8737895974621912,0.1215890551712237,0.1677954356205855,81,23.318518518518516,0.0
2021-11-10,Orbit,Sector 27,low energy half,0.09398150599243887,0.22481405765415974,0.05452033527067923,0.5963892732397182,0.09398150599243887,0.4446769809984574,81,23.318518518518516,0.1
2021-11-10,Orbit,Sector 27,low energy half,0.05884970567242381,0.5492739938513967,0.0896521355906944,0.25649299531305,0.0896521355906944,0.5045546661719819,81,23.318518518518516,0.2
2021-11-10,Orbit,Sector 27,low energy half,0.083930175145497,0.30245689734805337,0.06457166611762123,0.48808391562376446,0.083930175145497,0.5885339259742552,81,23.318518518518516,0.3
2021-11-10,Orbit,Sector 27,low energy half,0.05211054049602315,0.6227031575648502,0.09639130076709493,0.20835450093226038,0.09639130076709493,0.41306821689374773,81,23.318518518518516,0.4
2021-11-10,Orbit,Sector 27,low energy half,0.03439328517420437,0.8072770704520857,0.1141085560889139,0.1123704638221918,0.1141085560889139,0.22444352401173537,81,23.31851851851852,0.5
2021-11-10,Orbit,Sector 27,low energy half,0.029362656281864186,0.8531577410445669,0.11913918498125403,0.09254434841911073,0.11913918498125403,0.1849537699069232,81,23.318518518518516,0.6
2021-11-10,Orbit,Sector 27,low energy half,0.05703136029930822,0.5690127110533499,0.09147048096381016,0.2428586710645016,0.09147048096381016,0.47895413904191797,81,23.318518518518516,0.7
2021-11-10,Orbit,Sector 27,low energy half,0.0003676643606761454,0.9996213629094193,0.14813417690244268,0.02568496492871601,0.14813417690244268,0.05136922425307836,81,23.318518518518516,0.8
2021-11-10,Orbit,Sector 27,low energy half,0.06393487144493074,0.4948020205726135,0.08456696981818745,0.29711598915402715,0.08456696981818745,0.5789850483725605,81,23.31851851851852,0.9
2021-11-10,Rotation,Both Sectors,total,0.055528756702399595,0.3005925419921317,0.07010277905031481,0.14893210689944064,0.07010277905031481,0.29690104042230425,189,48.44907407407407,0.0
2021-11-10,Rotation,Both Sectors,total,0.10058504825910725,0.02032891198808164,0.02504648749360716,0.7760231268833828,0.10058504825910725,0.04065781769345589,189,48.449074074074076,0.1
2021-11-10,Rotation,Both Sectors,total,0.10149801173848272,0.018943387349247724,0.024133524014231786,0.7897741032245963,0.10149801173848272,0.037886850780355474,189,48.44907407407407,0.2
2021-11-10,Rotation,Both Sectors,total,0.07988526298290571,0.08490838937930616,0.045746272769808666,0.43999879748280757,0.07988526298290571,0.16971641256020753,189,48.44907407407407,0.3
2021-11-10,Rotation,Both Sectors,total,0.05892403037167748,0.2589292935946033,0.06670750538103687,0.1779506311680278,0.06670750538103687,0.3539308667262798,189,48.44907407407407,0.4
2021-11-10,Rotation,Both Sectors,total,0.08660749346574126,0.05532333587736633,0.03902404228697309,0.5481667434229248,0.08660749346574126,0.11062889861708358,189,48.44907407407407,0.5
2021-11-10,Rotation,Both Sectors,total,0.09514144418551385,0.030560159870383727,0.03049009156720045,0.6897789044457739,0.09514144418551385,0.06111894109636973,189,48.44907407407407,0.6
2021-11-10,Rotation,Both Sectors,total,0.07644973095729701,0.10429366739507823,0.04918180479541745,0.38808449757086777,0.07644973095729701,0.20835763267569063,189,48.44907407407407,0.7
2021-11-10,Rotation,Both Sectors,total,0.024208543033214514,0.7886537768944246,0.10142299271949984,0.019054043953715818,0.10142299271949984,0.038108158057484465,189,48.449074074074076,0.8
2021-11-10,Rotation,Both Sectors,total,0.04873251433700604,0.39470956890208325,0.07689902141570804,0.10157816311836922,0.07689902141570804,0.20294976575933854,189,48.44907407407407,0.9
2021-11-10,Rotation,Sector 1,total,0.023724254817434877,0.9048184503937712,0.12112744556206473,0.10203548342034378,0.12112744556206473,0.20387139172997581,75,25.130555555555556,0.0
2021-11-10,Rotation,Sector 1,total,0.04912125566486131,0.6745026324386202,0.09573044471463832,0.23757553450854557,0.09573044471463832,0.46897671437223376,75,25.130555555555556,0.1
2021-11-10,Rotation,Sector 1,total,0.06896429755720124,0.4685944154359626,0.07588740282229833,0.4013278749379506,0.07588740282229833,0.7518834365473037,75,25.130555555555556,0.2
2021-11-10,Rotation,Sector 1,total,0.08189823514240457,0.34672030233361584,0.062953465237095,0.5298392331686643,0.08189823514240457,0.6651308210068734,75,25.130555555555556,0.3
2021-11-10,Rotation,Sector 1,total,0.10414502044876756,0.18349289889333306,0.04070667993073207,0.7595710426731226,0.10414502044876756,0.36481600460746666,75,25.130555555555556,0.4
2021-11-10,Rotation,Sector 1,total,0.11562801665377076,0.12458349864221263,0.0292236837257287,0.8631565521578528,0.11562801665377076,0.2487168732337509,75,25.130555555555556,0.5
2021-11-10,Rotation,Sector 1,total,0.13151836704616593,0.0682289831883866,0.01333333333333353,0.9644687018907768,0.13151836704616593,0.13641941474398372,75,25.130555555555556,0.6
2021-11-10,Rotation,Sector 1,total,0.0949736560922585,0.24290379384834485,0.0498780442872407,0.6666439258952261,0.0949736560922585,0.47905418569381986,75,25.130555555555556,0.7
2021-11-10,Rotation,Sector 1,total,0.01820861427360776,0.9402810822615721,0.12664308610589148,0.08274843277778571,0.12664308610589148,0.16541200414051235,75,25.130555555555556,0.8
2021-11-10,Rotation,Sector 1,total,0.03733244906230393,0.7918412268343187,0.10751925131719539,0.16444209277927685,0.10751925131719539,0.3274932755477619,75,25.130555555555556,0.9
2021-11-10,Rotation,Sector 27,total,0.09030361103680423,0.1467069138746729,0.06795319779754305,0.3338157420114556,0.09030361103680423,0.29252142732028336,114,23.318518518518516,0.0
2021-11-10,Rotation,Sector 27,total,0.1494848790097863,0.00545822446101743,0.008771929824561209,0.976465612085525,0.1494848790097863,0.01091644762136219,114,23.31851851851852,0.1
2021-11-10,Rotation,Sector 27,total,0.12151912798992387,0.03166072278171676,0.03673768084442365,0.7177112352898164,0.12151912798992387,0.06331968127134209,114,23.318518518518516,0.2
2021-11-10,Rotation,Sector 27,total,0.07450358345036673,0.2686427526051275,0.08375322538398092,0.1911681169227363,0.08375322538398092,0.3797376043786147,114,23.318518518518516,0.3
2021-11-10,Rotation,Sector 27,total,0.03325611220713809,0.7604188681331958,0.12500069662720972,0.02594783004050031,0.12500069662720972,0.05189487706950553,114,23.318518518518516,0.4
2021-11-10,Rotation,Sector 27,total,0.08092909867585096,0.21298003675898697,0.07732771015849671,0.2431472170291228,0.08092909867585096,0.42194263581006664,114,23.318518518518513,0.5
2021-11-10,Rotation,Sector 27,total,0.05185449129494624,0.5237202740493438,0.10640231753940116,0.07037789808767488,0.10640231753940116,0.1407102540431618,114,23.318518518518516,0.6
2021-11-10,Rotation,Sector 27,total,0.07371552391939173,0.2760424735471392,0.0845412849149556,0.1853692545701577,0.0845412849149556,0.3684435561183068,114,23.318518518518516,0.7
2021-11-10,Rotation,Sector 27,total,0.02670050185024253,0.8352449877147464,0.13155630698410536,0.01756838532916017,0.13155630698410536,0.03513661178888338,114,23.31851851851852,0.8
2021-11-10,Rotation,Sector 27,total,0.06990288320069551,0.3135610458410998,0.08835392563365163,0.15906148051289973,0.08835392563365163,0.31688580002713085,114,23.318518518518516,0.9
2021-11-10,Rotation,Both Sectors,high energy half,0.07268460289241743,0.45059998097996784,0.08183299329589888,0.36643566302235586,0.08183299329589888,0.6975730059750147,71,48.44907407407407,0.0
2021-11-10,Rotation,Both Sectors,high energy half,0.11835843868158646,0.12639726843031002,0.03615915750672982,0.8112278728064927,0.11835843868158646,0.2523189699534967,71,48.44907407407407,0.1
2021-11-10,Rotation,Both Sectors,high energy half,0.12400031859310479,0.10362638609975489,0.030517277595211466,0.8588690760907218,0.12400031859310479,0.2070411959988595,71,48.44907407407407,0.2
2021-11-10,Rotation,Both Sectors,high energy half,0.12210181224707312,0.11090353516722659,0.0324157839412432,0.8434216742654415,0.12210181224707312,0.2215279911924924,71,48.44907407407407,0.3
2021-11-10,Rotation,Both Sectors,high energy half,0.11594105009437838,0.1372395792022029,0.038576546093937875,0.78942764928722,0.11594105009437838,0.27381428862563023,71,48.449074074074076,0.4
2021-11-10,Rotation,Both Sectors,high energy half,0.08760119909506336,0.3177192582291704,0.06691639709325281,0.5070819135145809,0.08760119909506336,0.6155228804742592,71,48.44907407407407,0.5
2021-11-10,Rotation,Both Sectors,high energy half,0.11629196615420834,0.1356239608064114,0.03822563003410767,0.7926344216208508,0.11629196615420834,0.2706143376468023,71,48.44907407407407,0.6
2021-11-10,Rotation,Both Sectors,high energy half,0.09032160042613535,0.2960672390893339,0.06419599576218088,0.5343624850800116,0.09032160042613535,0.57714472324692,71,48.44907407407407,0.7
2021-11-10,Rotation,Both Sectors,high energy half,0.0,1.0,0.15451759618831618,0.030154165385398495,0.15451759618831618,0.06030700227644376,71,48.449074074074076,0.8
2021-11-10,Rotation,Both Sectors,high energy half,0.06540788185456209,0.5221687634404508,0.08910971433375403,0.30560424658119245,0.08910971433375403,0.5941770410973117,71,48.44907407407407,0.9
2021-11-10,Rotation,Sector 1,high energy half,0.001230416596370909,0.9987123095851078,0.2141186668450723,0.026141809990648763,0.2141186668450723,0.052283033680929125,38,25.130555555555556,0.0
2021-11-10,Rotation,Sector 1,high energy half,0.04593846171746374,0.826901798011604,0.1694106217239793,0.10066258678896237,0.1694106217239793,0.2011517374396533,38,25.130555555555556,0.1
2021-11-10,Rotation,Sector 1,high energy half,0.0,1.0,0.2153490834414432,0.025076090995971738,0.2153490834414432,0.05015169144975684,38,25.130555555555556,0.2
2021-11-10,Rotation,Sector 1,high energy half,0.10456214040129615,0.40747219067810764,0.11078694304014702,0.3664904265239596,0.11078694304014702,0.6981062602056303,38,25.130555555555556,0.3
2021-11-10,Rotation,Sector 1,high energy half,0.15358100678910716,0.15041606981171293,0.06176807665233608,0.7193116883027227,0.15358100678910716,0.29991601131708034,38,25.130555555555556,0.4
2021-11-10,Rotation,Sector 1,high energy half,0.12813785319937399,0.2642935940943832,0.0872112302420692,0.5306248327539057,0.12813785319937399,0.5193293306270459,38,25.130555555555556,0.5
2021-11-10,Rotation,Sector 1,high energy half,0.16551575689527787,0.11152393255760343,0.04983332654616536,0.8015495017925435,0.16551575689527787,0.22278234617422488,38,25.130555555555556,0.6
2021-11-10,Rotation,Sector 1,high energy half,0.14160262488873893,0.19860050731456272,0.07374645855270431,0.6309175689538782,0.14160262488873893,0.394325713707366,38,25.130555555555556,0.7
2021-11-10,Rotation,Sector 1,high energy half,0.0650840930113501,0.6951839836316818,0.1502649904300932,0.16280834434500513,0.1502649904300932,0.3243468302858771,38,25.130555555555556,0.8
2021-11-10,Rotation,Sector 1,high energy half,0.07964547712821335,0.586867101314486,0.13570360631322986,0.2258674685032487,0.13570360631322986,0.4468629834961588,38,25.130555555555556,0.9
2021-11-10,Rotation,Sector 27,high energy half,0.1832103596318971,0.0963284481597579,0.11848853047630048,0.36704249113451204,0.1832103596318971,0.19251651132600545,33,23.318518518518516,0.0
2021-11-10,Rotation,Sector 27,high energy half,0.26147463757652767,0.008831669742785427,0.04022425253167006,0.8757986476730689,0.26147463757652767,0.01766333491799943,33,23.318518518518516,0.1
2021-11-10,Rotation,Sector 27,high energy half,0.2672106026914636,0.0071635543473223045,0.03448828741673404,0.9033535947109222,0.2672106026914636,0.014327106908771925,33,23.318518518518516,0.2
2021-11-10,Rotation,Sector 27,high energy half,0.12356991933310235,0.3372745134159523,0.17812897077509532,0.10922260774698903,0.17812897077509532,0.21820769905504878,33,23.318518518518516,0.3
2021-11-10,Rotation,Both Sectors,high energy half,0.07268460289241743,0.45059998097996784,0.08183299329589888,0.36643566302235586,0.08183299329589888,0.6975730059750147,71,48.44907407407407,0.0
2021-11-10,Rotation,Both Sectors,high energy half,0.11835843868158646,0.12639726843031002,0.03615915750672982,0.8112278728064927,0.11835843868158646,0.2523189699534967,71,48.44907407407407,0.1
2021-11-10,Rotation,Both Sectors,high energy half,0.12400031859310479,0.10362638609975489,0.030517277595211466,0.8588690760907218,0.12400031859310479,0.2070411959988595,71,48.44907407407407,0.2
2021-11-10,Rotation,Both Sectors,high energy half,0.12210181224707312,0.11090353516722659,0.0324157839412432,0.8434216742654415,0.12210181224707312,0.2215279911924924,71,48.44907407407407,0.3
2021-11-10,Rotation,Both Sectors,high energy half,0.11594105009437838,0.1372395792022029,0.038576546093937875,0.78942764928722,0.11594105009437838,0.27381428862563023,71,48.449074074074076,0.4
2021-11-10,Rotation,Both Sectors,high energy half,0.08760119909506336,0.3177192582291704,0.06691639709325281,0.5070819135145809,0.08760119909506336,0.6155228804742592,71,48.44907407407407,0.5
2021-11-10,Rotation,Both Sectors,high energy half,0.11629196615420834,0.1356239608064114,0.03822563003410767,0.7926344216208508,0.11629196615420834,0.2706143376468023,71,48.44907407407407,0.6
2021-11-10,Rotation,Both Sectors,high energy half,0.09032160042613535,0.2960672390893339,0.06419599576218088,0.5343624850800116,0.09032160042613535,0.57714472324692,71,48.44907407407407,0.7
2021-11-10,Rotation,Both Sectors,high energy half,0.0,1.0,0.15451759618831618,0.030154165385398495,0.15451759618831618,0.06030700227644376,71,48.449074074074076,0.8
2021-11-10,Rotation,Both Sectors,high energy half,0.06540788185456209,0.5221687634404508,0.08910971433375403,0.30560424658119245,0.08910971433375403,0.5941770410973117,71,48.44907407407407,0.9
2021-11-10,Rotation,Sector 1,high energy half,0.001230416596370909,0.9987123095851078,0.2141186668450723,0.026141809990648763,0.2141186668450723,0.052283033680929125,38,25.130555555555556,0.0
2021-11-10,Rotation,Sector 1,high energy half,0.04593846171746374,0.826901798011604,0.1694106217239793,0.10066258678896237,0.1694106217239793,0.2011517374396533,38,25.130555555555556,0.1
2021-11-10,Rotation,Sector 1,high energy half,0.0,1.0,0.2153490834414432,0.025076090995971738,0.2153490834414432,0.05015169144975684,38,25.130555555555556,0.2
2021-11-10,Rotation,Sector 1,high energy half,0.10456214040129615,0.40747219067810764,0.11078694304014702,0.3664904265239596,0.11078694304014702,0.6981062602056303,38,25.130555555555556,0.3
2021-11-10,Rotation,Sector 1,high energy half,0.15358100678910716,0.15041606981171293,0.06176807665233608,0.7193116883027227,0.15358100678910716,0.29991601131708034,38,25.130555555555556,0.4
2021-11-10,Rotation,Sector 1,high energy half,0.12813785319937399,0.2642935940943832,0.0872112302420692,0.5306248327539057,0.12813785319937399,0.5193293306270459,38,25.130555555555556,0.5
2021-11-10,Rotation,Sector 1,high energy half,0.16551575689527787,0.11152393255760343,0.04983332654616536,0.8015495017925435,0.16551575689527787,0.22278234617422488,38,25.130555555555556,0.6
2021-11-10,Rotation,Sector 1,high energy half,0.14160262488873893,0.19860050731456272,0.07374645855270431,0.6309175689538782,0.14160262488873893,0.394325713707366,38,25.130555555555556,0.7
2021-11-10,Rotation,Sector 1,high energy half,0.0650840930113501,0.6951839836316818,0.1502649904300932,0.16280834434500513,0.1502649904300932,0.3243468302858771,38,25.130555555555556,0.8
2021-11-10,Rotation,Sector 1,high energy half,0.07964547712821335,0.586867101314486,0.13570360631322986,0.2258674685032487,0.13570360631322986,0.4468629834961588,38,25.130555555555556,0.9
2021-11-10,Rotation,Sector 27,high energy half,0.1832103596318971,0.0963284481597579,0.11848853047630048,0.36704249113451204,0.1832103596318971,0.19251651132600545,33,23.318518518518516,0.0
2021-11-10,Rotation,Sector 27,high energy half,0.26147463757652767,0.008831669742785427,0.04022425253167006,0.8757986476730689,0.26147463757652767,0.01766333491799943,33,23.318518518518516,0.1
2021-11-10,Rotation,Sector 27,high energy half,0.2672106026914636,0.0071635543473223045,0.03448828741673404,0.9033535947109222,0.2672106026914636,0.014327106908771925,33,23.318518518518516,0.2
2021-11-10,Rotation,Sector 27,high energy half,0.12356991933310235,0.3372745134159523,0.17812897077509532,0.10922260774698903,0.17812897077509532,0.21820769905504878,33,23.318518518518516,0.3
2021-11-10,Rotation,Sector 27,high energy half,0.13547833400716192,0.27289561713799665,0.16622055610103578,0.14459535572849258,0.16622055610103578,0.2884264560271155,33,23.318518518518516,0.4
2021-11-10,Rotation,Sector 27,high energy half,0.09423010280697697,0.5241700926926408,0.2074687873012206,0.05034864329424756,0.2074687873012206,0.10068823446343511,33,23.318518518518516,0.5
2021-11-10,Rotation,Sector 27,high energy half,0.09156787859535631,0.5424645723427018,0.21013101151284122,0.04665592970154908,0.21013101151284122,0.0933053176126265,33,23.31851851851852,0.6
2021-11-10,Rotation,Sector 27,high energy half,0.06522389155211572,0.724367551206239,0.2364749985560819,0.020811178959518326,0.2364749985560819,0.041622156889840056,33,23.318518518518516,0.7
2021-11-10,Rotation,Sector 27,high energy half,-2.220446049250313e-16,1.0,0.30169889010819767,0.0018384015281221362,0.30169889010819767,0.003676803052833133,33,23.318518518518516,0.8
2021-11-10,Rotation,Sector 27,high energy half,0.12141276568095186,0.34975380867374495,0.18028612442724556,0.10359516439140797,0.18028612442724556,0.2069999519284319,33,23.31851851851852,0.9
2021-11-10,Rotation,Both Sectors,low energy half,0.049531303582882484,0.5426850848672986,0.06970944874717577,0.3034943729588577,0.06970944874717577,0.5902831537834753,118,48.44907407407407,0.0
2021-11-10,Rotation,Both Sectors,low energy half,0.09241643785146442,0.12525896217586413,0.02682431447859368,0.8291317213210122,0.09241643785146442,0.2500462044263421,118,48.44907407407407,0.1
2021-11-10,Rotation,Both Sectors,low energy half,0.09307499790639262,0.12163877737097563,0.02616575442366542,0.8363439269808871,0.09307499790639262,0.24285859063461557,118,48.449074074074076,0.2
2021-11-10,Rotation,Both Sectors,low energy half,0.058773866956195076,0.42592006656297393,0.060466885373862994,0.40565051139816777,0.060466885373862994,0.7581108688028643,118,48.44907407407407,0.3
2021-11-10,Rotation,Both Sectors,low energy half,0.01892715838383674,0.90758964801909,0.10031359394622155,0.08692693951023725,0.10031359394622155,0.1737463704945841,118,48.44907407407407,0.4
2021-11-10,Rotation,Both Sectors,low energy half,0.07008775501708764,0.29965302738888144,0.049152997312970736,0.5476219852098964,0.07008775501708764,0.5834326302719327,118,48.44907407407407,0.5
2021-11-10,Rotation,Both Sectors,low energy half,0.055957852848169565,0.46051672949135436,0.06328289948188859,0.37292719277053266,0.06328289948188859,0.7077760749341393,118,48.449074074074076,0.6
2021-11-10,Rotation,Both Sectors,low energy half,0.06918713299426416,0.3088446076959911,0.050053619335793775,0.5358823332992242,0.06918713299426416,0.5997709299624847,118,48.44907407407407,0.7
